region_id,region_name,flower_png
38,British Indian Ocean Territory,figures/FlowerPlots/flower_BritishIndianOceanTerritory.png
39,Maldives,figures/FlowerPlots/flower_Maldives.png
40,Sri Lanka,figures/FlowerPlots/flower_SriLanka.png
41,Mozambique,figures/FlowerPlots/flower_Mozambique.png
42,Madagascar,figures/FlowerPlots/flower_Madagascar.png
43,Kenya,figures/FlowerPlots/flower_Kenya.png
44,Somalia,figures/FlowerPlots/flower_Somalia.png
45,Eritrea,figures/FlowerPlots/flower_Eritrea.png
46,Djibouti,figures/FlowerPlots/flower_Djibouti.png
47,Yemen,figures/FlowerPlots/flower_Yemen.png
48,Oman,figures/FlowerPlots/flower_Oman.png
49,Sudan,figures/FlowerPlots/flower_Sudan.png
50,Saudi Arabia,figures/FlowerPlots/flower_SaudiArabia.png
51,Kuwait,figures/FlowerPlots/flower_Kuwait.png
52,Bahrain,figures/FlowerPlots/flower_Bahrain.png
53,Pakistan,figures/FlowerPlots/flower_Pakistan.png
54,United Arab Emirates,figures/FlowerPlots/flower_UnitedArabEmirates.png
55,Azores,figures/FlowerPlots/flower_Azores.png
56,Cape Verde,figures/FlowerPlots/flower_CapeVerde.png
57,Madeira,figures/FlowerPlots/flower_Madeira.png
58,Canary Islands,figures/FlowerPlots/flower_CanaryIslands.png
59,Belgium,figures/FlowerPlots/flower_Belgium.png
60,Gibraltar,figures/FlowerPlots/flower_Gibraltar.png
61,Tunisia,figures/FlowerPlots/flower_Tunisia.png
62,Morocco,figures/FlowerPlots/flower_Morocco.png
63,Western Sahara,figures/FlowerPlots/flower_WesternSahara.png
64,Mauritania,figures/FlowerPlots/flower_Mauritania.png
65,Gambia,figures/FlowerPlots/flower_Gambia.png
66,Senegal,figures/FlowerPlots/flower_Senegal.png
67,Libya,figures/FlowerPlots/flower_Libya.png
68,Malta,figures/FlowerPlots/flower_Malta.png
69,Latvia,figures/FlowerPlots/flower_Latvia.png
70,Estonia,figures/FlowerPlots/flower_Estonia.png
71,Bulgaria,figures/FlowerPlots/flower_Bulgaria.png
72,Romania,figures/FlowerPlots/flower_Romania.png
73,Russia,figures/FlowerPlots/flower_Russia.png
74,Georgia,figures/FlowerPlots/flower_Georgia.png
75,Ukraine,figures/FlowerPlots/flower_Ukraine.png
76,Turkey,figures/FlowerPlots/flower_Turkey.png
77,Syria,figures/FlowerPlots/flower_Syria.png
78,Lebanon,figures/FlowerPlots/flower_Lebanon.png
79,Israel,figures/FlowerPlots/flower_Israel.png
80,Greece,figures/FlowerPlots/flower_Greece.png
81,Cyprus,figures/FlowerPlots/flower_Cyprus.png
82,Albania,figures/FlowerPlots/flower_Albania.png
84,Algeria,figures/FlowerPlots/flower_Algeria.png
85,Ascension,figures/FlowerPlots/flower_Ascension.png
86,Saint Helena,figures/FlowerPlots/flower_SaintHelena.png
88,Tristan da Cunha,figures/FlowerPlots/flower_TristandaCunha.png
89,South Georgia and the South Sandwich Islands,figures/FlowerPlots/flower_SouthGeorgiaandtheSouthSandwichIslands.png
90,Prince Edward Islands,figures/FlowerPlots/flower_PrinceEdwardIslands.png
91,Crozet Islands,figures/FlowerPlots/flower_CrozetIslands.png
92,Amsterdam Island and Saint Paul Island,figures/FlowerPlots/flower_AmsterdamIslandandSaintPaulIsland.png
93,Kerguelen Islands,figures/FlowerPlots/flower_KerguelenIslands.png
94,Heard and McDonald Islands,figures/FlowerPlots/flower_HeardandMcDonaldIslands.png
95,Falkland Islands,figures/FlowerPlots/flower_FalklandIslands.png
96,Sierra Leone,figures/FlowerPlots/flower_SierraLeone.png
97,Liberia,figures/FlowerPlots/flower_Liberia.png
98,Togo,figures/FlowerPlots/flower_Togo.png
99,Benin,figures/FlowerPlots/flower_Benin.png
100,Republique du Congo,figures/FlowerPlots/flower_RepubliqueduCongo.png
101,Namibia,figures/FlowerPlots/flower_Namibia.png
102,South Africa,figures/FlowerPlots/flower_SouthAfrica.png
103,Sao Tome and Principe,figures/FlowerPlots/flower_SaoTomeandPrincipe.png
104,Equatorial Guinea,figures/FlowerPlots/flower_EquatorialGuinea.png
105,Bouvet Island,figures/FlowerPlots/flower_BouvetIsland.png
106,Ghana,figures/FlowerPlots/flower_Ghana.png
107,Clipperton Island,figures/FlowerPlots/flower_ClippertonIsland.png
108,Bermuda,figures/FlowerPlots/flower_Bermuda.png
110,Bahamas,figures/FlowerPlots/flower_Bahamas.png
111,Turks and Caicos Islands,figures/FlowerPlots/flower_TurksandCaicosIslands.png
112,Cuba,figures/FlowerPlots/flower_Cuba.png
113,Cayman Islands,figures/FlowerPlots/flower_CaymanIslands.png
114,Haiti,figures/FlowerPlots/flower_Haiti.png
115,Dominican Republic,figures/FlowerPlots/flower_DominicanRepublic.png
116,Puerto Rico and Virgin Islands of the United States,figures/FlowerPlots/flower_PuertoRicoandVirginIslandsoftheUnitedStates.png
117,British Virgin Islands,figures/FlowerPlots/flower_BritishVirginIslands.png
118,Anguilla,figures/FlowerPlots/flower_Anguilla.png
119,Saint Kitts and Nevis,figures/FlowerPlots/flower_SaintKittsandNevis.png
120,Antigua and Barbuda,figures/FlowerPlots/flower_AntiguaandBarbuda.png
121,Montserrat,figures/FlowerPlots/flower_Montserrat.png
122,Saint Lucia,figures/FlowerPlots/flower_SaintLucia.png
123,Dominica,figures/FlowerPlots/flower_Dominica.png
124,Barbados,figures/FlowerPlots/flower_Barbados.png
125,Grenada,figures/FlowerPlots/flower_Grenada.png
126,Trinidad and Tobago,figures/FlowerPlots/flower_TrinidadandTobago.png
127,Saint Vincent and the Grenadines,figures/FlowerPlots/flower_SaintVincentandtheGrenadines.png
129,Panama,figures/FlowerPlots/flower_Panama.png
130,Costa Rica,figures/FlowerPlots/flower_CostaRica.png
131,Nicaragua,figures/FlowerPlots/flower_Nicaragua.png
132,Colombia,figures/FlowerPlots/flower_Colombia.png
133,Honduras,figures/FlowerPlots/flower_Honduras.png
134,El Salvador,figures/FlowerPlots/flower_ElSalvador.png
135,Mexico,figures/FlowerPlots/flower_Mexico.png
136,Guatemala,figures/FlowerPlots/flower_Guatemala.png
137,Ecuador,figures/FlowerPlots/flower_Ecuador.png
138,Peru,figures/FlowerPlots/flower_Peru.png
139,Venezuela,figures/FlowerPlots/flower_Venezuela.png
140,Guadeloupe and Martinique,figures/FlowerPlots/flower_GuadeloupeandMartinique.png
141,Faeroe Islands,figures/FlowerPlots/flower_FaeroeIslands.png
143,Iceland,figures/FlowerPlots/flower_Iceland.png
144,Jan Mayen,figures/FlowerPlots/flower_JanMayen.png
145,Greenland,figures/FlowerPlots/flower_Greenland.png
146,Pitcairn,figures/FlowerPlots/flower_Pitcairn.png
147,French Polynesia,figures/FlowerPlots/flower_FrenchPolynesia.png
148,Line Islands (Kiribati),figures/FlowerPlots/flower_LineIslands(Kiribati).png
149,Jarvis Island,figures/FlowerPlots/flower_JarvisIsland.png
150,Palmyra Atoll,figures/FlowerPlots/flower_PalmyraAtoll.png
151,American Samoa,figures/FlowerPlots/flower_AmericanSamoa.png
152,Samoa,figures/FlowerPlots/flower_Samoa.png
153,Cook Islands,figures/FlowerPlots/flower_CookIslands.png
154,Niue,figures/FlowerPlots/flower_Niue.png
155,Tonga,figures/FlowerPlots/flower_Tonga.png
156,Tokelau,figures/FlowerPlots/flower_Tokelau.png
157,Phoenix Islands (Kiribati),figures/FlowerPlots/flower_PhoenixIslands(Kiribati).png
158,Howland Island and Baker Island,figures/FlowerPlots/flower_HowlandIslandandBakerIsland.png
159,Johnston Atoll,figures/FlowerPlots/flower_JohnstonAtoll.png
161,Wallis and Futuna,figures/FlowerPlots/flower_WallisandFutuna.png
162,New Zealand,figures/FlowerPlots/flower_NewZealand.png
163,United States,figures/FlowerPlots/flower_UnitedStates.png
164,Belize,figures/FlowerPlots/flower_Belize.png
166,Jamaica,figures/FlowerPlots/flower_Jamaica.png
167,Guyana,figures/FlowerPlots/flower_Guyana.png
168,Suriname,figures/FlowerPlots/flower_Suriname.png
169,French Guiana,figures/FlowerPlots/flower_FrenchGuiana.png
171,Brazil,figures/FlowerPlots/flower_Brazil.png
172,Argentina,figures/FlowerPlots/flower_Argentina.png
173,Uruguay,figures/FlowerPlots/flower_Uruguay.png
174,Finland,figures/FlowerPlots/flower_Finland.png
175,Denmark,figures/FlowerPlots/flower_Denmark.png
176,Germany,figures/FlowerPlots/flower_Germany.png
177,Netherlands,figures/FlowerPlots/flower_Netherlands.png
178,Poland,figures/FlowerPlots/flower_Poland.png
179,France,figures/FlowerPlots/flower_France.png
180,United Kingdom,figures/FlowerPlots/flower_UnitedKingdom.png
181,Ireland,figures/FlowerPlots/flower_Ireland.png
182,Spain,figures/FlowerPlots/flower_Spain.png
183,Portugal,figures/FlowerPlots/flower_Portugal.png
184,Italy,figures/FlowerPlots/flower_Italy.png
185,Monaco,figures/FlowerPlots/flower_Monaco.png
186,Montenegro,figures/FlowerPlots/flower_Montenegro.png
187,Croatia,figures/FlowerPlots/flower_Croatia.png
188,Slovenia,figures/FlowerPlots/flower_Slovenia.png
189,Lithuania,figures/FlowerPlots/flower_Lithuania.png
190,Qatar,figures/FlowerPlots/flower_Qatar.png
191,Iran,figures/FlowerPlots/flower_Iran.png
192,Iraq,figures/FlowerPlots/flower_Iraq.png
193,Guinea Bissau,figures/FlowerPlots/flower_GuineaBissau.png
194,Guinea,figures/FlowerPlots/flower_Guinea.png
195,Ivory Coast,figures/FlowerPlots/flower_IvoryCoast.png
196,Nigeria,figures/FlowerPlots/flower_Nigeria.png
197,Cameroon,figures/FlowerPlots/flower_Cameroon.png
198,Gabon,figures/FlowerPlots/flower_Gabon.png
199,Democratic Republic of the Congo,figures/FlowerPlots/flower_DemocraticRepublicoftheCongo.png
200,Angola,figures/FlowerPlots/flower_Angola.png
202,Tanzania,figures/FlowerPlots/flower_Tanzania.png
203,India,figures/FlowerPlots/flower_India.png
204,Bangladesh,figures/FlowerPlots/flower_Bangladesh.png
205,Myanmar,figures/FlowerPlots/flower_Myanmar.png
206,Malaysia,figures/FlowerPlots/flower_Malaysia.png
207,Vietnam,figures/FlowerPlots/flower_Vietnam.png
208,Singapore,figures/FlowerPlots/flower_Singapore.png
209,China,figures/FlowerPlots/flower_China.png
210,Japan,figures/FlowerPlots/flower_Japan.png
212,Gilbert Islands (Kiribati),figures/FlowerPlots/flower_GilbertIslands(Kiribati).png
213,Antarctica,figures/FlowerPlots/flower_Antarctica.png
214,Egypt,figures/FlowerPlots/flower_Egypt.png
215,Jordan,figures/FlowerPlots/flower_Jordan.png
216,Indonesia,figures/FlowerPlots/flower_Indonesia.png
218,Canada,figures/FlowerPlots/flower_Canada.png
219,Saint Pierre and Miquelon,figures/FlowerPlots/flower_SaintPierreandMiquelon.png
220,Sint Maarten,figures/FlowerPlots/flower_SintMaarten.png
221,Northern Saint-Martin,figures/FlowerPlots/flower_NorthernSaint-Martin.png
222,Sweden,figures/FlowerPlots/flower_Sweden.png
223,Norway,figures/FlowerPlots/flower_Norway.png
224,Chile,figures/FlowerPlots/flower_Chile.png
227,Jersey,figures/FlowerPlots/flower_Jersey.png
228,Guernsey,figures/FlowerPlots/flower_Guernsey.png
231,East Timor,figures/FlowerPlots/flower_EastTimor.png
232,Bosnia and Herzegovina,figures/FlowerPlots/flower_BosniaandHerzegovina.png
237,Oecussi Ambeno,figures/FlowerPlots/flower_OecussiAmbeno.png
244,Curacao,figures/FlowerPlots/flower_Curacao.png
245,Bonaire,figures/FlowerPlots/flower_Bonaire.png
247,Brunei,figures/FlowerPlots/flower_Brunei.png
248,Saba,figures/FlowerPlots/flower_Saba.png
249,Sint Eustatius,figures/FlowerPlots/flower_SintEustatius.png
250,Aruba,figures/FlowerPlots/flower_Aruba.png
