"","rgn_id","year","gapfilled","method"
"161",21,2010,0,"territories assigned score of admin country"
"162",21,2011,0,"territories assigned score of admin country"
"163",21,2012,0,"territories assigned score of admin country"
"164",21,2013,0,"territories assigned score of admin country"
"165",21,2014,0,"territories assigned score of admin country"
"166",21,2015,0,"territories assigned score of admin country"
"167",21,2016,0,"territories assigned score of admin country"
"168",21,2017,0,"territories assigned score of admin country"
"169",22,2010,0,"territories assigned score of admin country"
"170",22,2011,0,"territories assigned score of admin country"
"171",22,2012,0,"territories assigned score of admin country"
"172",22,2013,0,"territories assigned score of admin country"
"173",22,2014,0,"territories assigned score of admin country"
"174",22,2015,0,"territories assigned score of admin country"
"175",22,2016,0,"territories assigned score of admin country"
"176",22,2017,0,"territories assigned score of admin country"
"177",23,2010,0,"territories assigned score of admin country"
"178",23,2011,0,"territories assigned score of admin country"
"179",23,2012,0,"territories assigned score of admin country"
"180",23,2013,0,"territories assigned score of admin country"
"181",23,2014,0,"territories assigned score of admin country"
"182",23,2015,0,"territories assigned score of admin country"
"183",23,2016,0,"territories assigned score of admin country"
"184",23,2017,0,"territories assigned score of admin country"
"185",24,2010,0,"territories assigned score of admin country"
"186",24,2011,0,"territories assigned score of admin country"
"187",24,2012,0,"territories assigned score of admin country"
"188",24,2013,0,"territories assigned score of admin country"
"189",24,2014,0,"territories assigned score of admin country"
"190",24,2015,0,"territories assigned score of admin country"
"191",24,2016,0,"territories assigned score of admin country"
"192",24,2017,0,"territories assigned score of admin country"
"193",25,2010,0,"territories assigned score of admin country"
"194",25,2011,0,"territories assigned score of admin country"
"195",25,2012,0,"territories assigned score of admin country"
"196",25,2013,0,"territories assigned score of admin country"
"197",25,2014,0,"territories assigned score of admin country"
"198",25,2015,0,"territories assigned score of admin country"
"199",25,2016,0,"territories assigned score of admin country"
"200",25,2017,0,"territories assigned score of admin country"
"201",26,2010,1,"territories assigned score of admin country"
"202",26,2011,1,"territories assigned score of admin country"
"203",26,2012,1,"territories assigned score of admin country"
"204",26,2013,1,"territories assigned score of admin country"
"205",26,2014,1,"territories assigned score of admin country"
"206",26,2015,1,"territories assigned score of admin country"
"207",26,2016,1,"territories assigned score of admin country"
"208",26,2017,1,"territories assigned score of admin country"
"209",27,2010,0,"territories assigned score of admin country"
"210",27,2011,0,"territories assigned score of admin country"
"211",27,2012,0,"territories assigned score of admin country"
"212",27,2013,0,"territories assigned score of admin country"
"213",27,2014,0,"territories assigned score of admin country"
"214",27,2015,0,"territories assigned score of admin country"
"215",27,2016,0,"territories assigned score of admin country"
"216",27,2017,0,"territories assigned score of admin country"
"217",28,2010,0,"territories assigned score of admin country"
"218",28,2011,0,"territories assigned score of admin country"
"219",28,2012,0,"territories assigned score of admin country"
"220",28,2013,0,"territories assigned score of admin country"
"221",28,2014,0,"territories assigned score of admin country"
"222",28,2015,0,"territories assigned score of admin country"
"223",28,2016,0,"territories assigned score of admin country"
"224",28,2017,0,"territories assigned score of admin country"
"225",29,2010,1,"territories assigned score of admin country"
"226",29,2011,1,"territories assigned score of admin country"
"227",29,2012,1,"territories assigned score of admin country"
"228",29,2013,1,"territories assigned score of admin country"
"229",29,2014,1,"territories assigned score of admin country"
"230",29,2015,1,"territories assigned score of admin country"
"231",29,2016,1,"territories assigned score of admin country"
"232",29,2017,1,"territories assigned score of admin country"
"233",30,2010,1,"territories assigned score of admin country"
"234",30,2011,1,"territories assigned score of admin country"
"235",30,2012,1,"territories assigned score of admin country"
"236",30,2013,1,"territories assigned score of admin country"
"237",30,2014,1,"territories assigned score of admin country"
"238",30,2015,1,"territories assigned score of admin country"
"239",30,2016,1,"territories assigned score of admin country"
"240",30,2017,1,"territories assigned score of admin country"
"241",31,2010,0,"territories assigned score of admin country"
"242",31,2011,0,"territories assigned score of admin country"
"243",31,2012,0,"territories assigned score of admin country"
"244",31,2013,0,"territories assigned score of admin country"
"245",31,2014,0,"territories assigned score of admin country"
"246",31,2015,0,"territories assigned score of admin country"
"247",31,2016,0,"territories assigned score of admin country"
"248",31,2017,0,"territories assigned score of admin country"
"249",32,2010,1,"territories assigned score of admin country"
"250",32,2011,1,"territories assigned score of admin country"
"251",32,2012,1,"territories assigned score of admin country"
"252",32,2013,1,"territories assigned score of admin country"
"253",32,2014,1,"territories assigned score of admin country"
"254",32,2015,1,"territories assigned score of admin country"
"255",32,2016,1,"territories assigned score of admin country"
"256",32,2017,1,"territories assigned score of admin country"
"257",33,2010,1,"territories assigned score of admin country"
"258",33,2011,1,"territories assigned score of admin country"
"259",33,2012,1,"territories assigned score of admin country"
"260",33,2013,1,"territories assigned score of admin country"
"261",33,2014,1,"territories assigned score of admin country"
"262",33,2015,1,"territories assigned score of admin country"
"263",33,2016,1,"territories assigned score of admin country"
"264",33,2017,1,"territories assigned score of admin country"
"265",34,2010,1,"territories assigned score of admin country"
"266",34,2011,1,"territories assigned score of admin country"
"267",34,2012,1,"territories assigned score of admin country"
"268",34,2013,1,"territories assigned score of admin country"
"269",34,2014,1,"territories assigned score of admin country"
"270",34,2015,1,"territories assigned score of admin country"
"271",34,2016,1,"territories assigned score of admin country"
"272",34,2017,1,"territories assigned score of admin country"
"273",35,2010,1,"territories assigned score of admin country"
"274",35,2011,1,"territories assigned score of admin country"
"275",35,2012,1,"territories assigned score of admin country"
"276",35,2013,1,"territories assigned score of admin country"
"277",35,2014,1,"territories assigned score of admin country"
"278",35,2015,1,"territories assigned score of admin country"
"279",35,2016,1,"territories assigned score of admin country"
"280",35,2017,1,"territories assigned score of admin country"
"281",36,2010,1,"territories assigned score of admin country"
"282",36,2011,1,"territories assigned score of admin country"
"283",36,2012,1,"territories assigned score of admin country"
"284",36,2013,1,"territories assigned score of admin country"
"285",36,2014,1,"territories assigned score of admin country"
"286",36,2015,1,"territories assigned score of admin country"
"287",36,2016,1,"territories assigned score of admin country"
"288",36,2017,1,"territories assigned score of admin country"
"289",37,2010,0,"territories assigned score of admin country"
"290",37,2011,0,"territories assigned score of admin country"
"291",37,2012,0,"territories assigned score of admin country"
"292",37,2013,0,"territories assigned score of admin country"
"293",37,2014,0,"territories assigned score of admin country"
"294",37,2015,0,"territories assigned score of admin country"
"295",37,2016,0,"territories assigned score of admin country"
"296",37,2017,0,"territories assigned score of admin country"
"297",38,2010,1,"territories assigned score of admin country"
"298",38,2011,1,"territories assigned score of admin country"
"299",38,2012,1,"territories assigned score of admin country"
"300",38,2013,1,"territories assigned score of admin country"
"301",38,2014,1,"territories assigned score of admin country"
"302",38,2015,1,"territories assigned score of admin country"
"303",38,2016,1,"territories assigned score of admin country"
"304",38,2017,1,"territories assigned score of admin country"
"305",39,2010,0,"territories assigned score of admin country"
"306",39,2011,0,"territories assigned score of admin country"
"307",39,2012,0,"territories assigned score of admin country"
"308",39,2013,0,"territories assigned score of admin country"
"309",39,2014,0,"territories assigned score of admin country"
"310",39,2015,0,"territories assigned score of admin country"
"311",39,2016,0,"territories assigned score of admin country"
"312",39,2017,0,"territories assigned score of admin country"
"313",40,2010,0,"territories assigned score of admin country"
"314",40,2011,0,"territories assigned score of admin country"
"315",40,2012,0,"territories assigned score of admin country"
"316",40,2013,0,"territories assigned score of admin country"
"317",40,2014,0,"territories assigned score of admin country"
"318",40,2015,0,"territories assigned score of admin country"
"319",40,2016,0,"territories assigned score of admin country"
"320",40,2017,0,"territories assigned score of admin country"
"321",41,2010,0,"territories assigned score of admin country"
"322",41,2011,0,"territories assigned score of admin country"
"323",41,2012,0,"territories assigned score of admin country"
"324",41,2013,0,"territories assigned score of admin country"
"325",41,2014,0,"territories assigned score of admin country"
"326",41,2015,0,"territories assigned score of admin country"
"327",41,2016,0,"territories assigned score of admin country"
"328",41,2017,0,"territories assigned score of admin country"
"329",42,2010,0,"territories assigned score of admin country"
"330",42,2011,0,"territories assigned score of admin country"
"331",42,2012,0,"territories assigned score of admin country"
"332",42,2013,0,"territories assigned score of admin country"
"333",42,2014,0,"territories assigned score of admin country"
"334",42,2015,0,"territories assigned score of admin country"
"335",42,2016,0,"territories assigned score of admin country"
"336",42,2017,0,"territories assigned score of admin country"
"337",43,2010,0,"territories assigned score of admin country"
"338",43,2011,0,"territories assigned score of admin country"
"339",43,2012,0,"territories assigned score of admin country"
"340",43,2013,0,"territories assigned score of admin country"
"341",43,2014,0,"territories assigned score of admin country"
"342",43,2015,0,"territories assigned score of admin country"
"343",43,2016,0,"territories assigned score of admin country"
"344",43,2017,0,"territories assigned score of admin country"
"345",44,2010,0,"territories assigned score of admin country"
"346",44,2011,0,"territories assigned score of admin country"
"347",44,2012,0,"territories assigned score of admin country"
"348",44,2013,0,"territories assigned score of admin country"
"349",44,2014,0,"territories assigned score of admin country"
"350",44,2015,0,"territories assigned score of admin country"
"351",44,2016,0,"territories assigned score of admin country"
"352",44,2017,0,"territories assigned score of admin country"
"353",45,2010,0,"territories assigned score of admin country"
"354",45,2011,0,"territories assigned score of admin country"
"355",45,2012,0,"territories assigned score of admin country"
"356",45,2013,0,"territories assigned score of admin country"
"357",45,2014,0,"territories assigned score of admin country"
"358",45,2015,0,"territories assigned score of admin country"
"359",45,2016,0,"territories assigned score of admin country"
"360",45,2017,0,"territories assigned score of admin country"
"361",46,2010,0,"territories assigned score of admin country"
"362",46,2011,0,"territories assigned score of admin country"
"363",46,2012,0,"territories assigned score of admin country"
"364",46,2013,0,"territories assigned score of admin country"
"365",46,2014,0,"territories assigned score of admin country"
"366",46,2015,0,"territories assigned score of admin country"
"367",46,2016,0,"territories assigned score of admin country"
"368",46,2017,0,"territories assigned score of admin country"
"369",47,2010,0,"territories assigned score of admin country"
"370",47,2011,0,"territories assigned score of admin country"
"371",47,2012,0,"territories assigned score of admin country"
"372",47,2013,0,"territories assigned score of admin country"
"373",47,2014,0,"territories assigned score of admin country"
"374",47,2015,0,"territories assigned score of admin country"
"375",47,2016,0,"territories assigned score of admin country"
"376",47,2017,0,"territories assigned score of admin country"
"377",48,2010,0,"territories assigned score of admin country"
"378",48,2011,0,"territories assigned score of admin country"
"379",48,2012,0,"territories assigned score of admin country"
"380",48,2013,0,"territories assigned score of admin country"
"381",48,2014,0,"territories assigned score of admin country"
"382",48,2015,0,"territories assigned score of admin country"
"383",48,2016,0,"territories assigned score of admin country"
"384",48,2017,0,"territories assigned score of admin country"
"385",49,2010,0,"territories assigned score of admin country"
"386",49,2011,0,"territories assigned score of admin country"
"387",49,2012,0,"territories assigned score of admin country"
"388",49,2013,0,"territories assigned score of admin country"
"389",49,2014,0,"territories assigned score of admin country"
"390",49,2015,0,"territories assigned score of admin country"
"391",49,2016,0,"territories assigned score of admin country"
"392",49,2017,0,"territories assigned score of admin country"
"393",50,2010,0,"territories assigned score of admin country"
"394",50,2011,0,"territories assigned score of admin country"
"395",50,2012,0,"territories assigned score of admin country"
"396",50,2013,0,"territories assigned score of admin country"
"397",50,2014,0,"territories assigned score of admin country"
"398",50,2015,0,"territories assigned score of admin country"
"399",50,2016,0,"territories assigned score of admin country"
"400",50,2017,0,"territories assigned score of admin country"
"401",51,2010,0,"territories assigned score of admin country"
"402",51,2011,0,"territories assigned score of admin country"
"403",51,2012,0,"territories assigned score of admin country"
"404",51,2013,0,"territories assigned score of admin country"
"405",51,2014,0,"territories assigned score of admin country"
"406",51,2015,0,"territories assigned score of admin country"
"407",51,2016,0,"territories assigned score of admin country"
"408",51,2017,0,"territories assigned score of admin country"
"409",52,2010,0,"territories assigned score of admin country"
"410",52,2011,0,"territories assigned score of admin country"
"411",52,2012,0,"territories assigned score of admin country"
"412",52,2013,0,"territories assigned score of admin country"
"413",52,2014,0,"territories assigned score of admin country"
"414",52,2015,0,"territories assigned score of admin country"
"415",52,2016,0,"territories assigned score of admin country"
"416",52,2017,0,"territories assigned score of admin country"
"417",53,2010,0,"territories assigned score of admin country"
"418",53,2011,0,"territories assigned score of admin country"
"419",53,2012,0,"territories assigned score of admin country"
"420",53,2013,0,"territories assigned score of admin country"
"421",53,2014,0,"territories assigned score of admin country"
"422",53,2015,0,"territories assigned score of admin country"
"423",53,2016,0,"territories assigned score of admin country"
"424",53,2017,0,"territories assigned score of admin country"
"425",54,2010,0,"territories assigned score of admin country"
"426",54,2011,0,"territories assigned score of admin country"
"427",54,2012,0,"territories assigned score of admin country"
"428",54,2013,0,"territories assigned score of admin country"
"429",54,2014,0,"territories assigned score of admin country"
"430",54,2015,0,"territories assigned score of admin country"
"431",54,2016,0,"territories assigned score of admin country"
"432",54,2017,0,"territories assigned score of admin country"
"433",55,2010,1,"territories assigned score of admin country"
"434",55,2011,1,"territories assigned score of admin country"
"435",55,2012,1,"territories assigned score of admin country"
"436",55,2013,1,"territories assigned score of admin country"
"437",55,2014,1,"territories assigned score of admin country"
"438",55,2015,1,"territories assigned score of admin country"
"439",55,2016,1,"territories assigned score of admin country"
"440",55,2017,1,"territories assigned score of admin country"
"441",56,2010,0,"territories assigned score of admin country"
"442",56,2011,0,"territories assigned score of admin country"
"443",56,2012,0,"territories assigned score of admin country"
"444",56,2013,0,"territories assigned score of admin country"
"445",56,2014,0,"territories assigned score of admin country"
"446",56,2015,0,"territories assigned score of admin country"
"447",56,2016,0,"territories assigned score of admin country"
"448",56,2017,0,"territories assigned score of admin country"
"449",57,2010,1,"territories assigned score of admin country"
"450",57,2011,1,"territories assigned score of admin country"
"451",57,2012,1,"territories assigned score of admin country"
"452",57,2013,1,"territories assigned score of admin country"
"453",57,2014,1,"territories assigned score of admin country"
"454",57,2015,1,"territories assigned score of admin country"
"455",57,2016,1,"territories assigned score of admin country"
"456",57,2017,1,"territories assigned score of admin country"
"457",58,2010,1,"territories assigned score of admin country"
"458",58,2011,1,"territories assigned score of admin country"
"459",58,2012,1,"territories assigned score of admin country"
"460",58,2013,1,"territories assigned score of admin country"
"461",58,2014,1,"territories assigned score of admin country"
"462",58,2015,1,"territories assigned score of admin country"
"463",58,2016,1,"territories assigned score of admin country"
"464",58,2017,1,"territories assigned score of admin country"
"465",59,2010,0,"territories assigned score of admin country"
"466",59,2011,0,"territories assigned score of admin country"
"467",59,2012,0,"territories assigned score of admin country"
"468",59,2013,0,"territories assigned score of admin country"
"469",59,2014,0,"territories assigned score of admin country"
"470",59,2015,0,"territories assigned score of admin country"
"471",59,2016,0,"territories assigned score of admin country"
"472",59,2017,0,"territories assigned score of admin country"
"473",60,2010,1,"territories assigned score of admin country"
"474",60,2011,1,"territories assigned score of admin country"
"475",60,2012,1,"territories assigned score of admin country"
"476",60,2013,1,"territories assigned score of admin country"
"477",60,2014,1,"territories assigned score of admin country"
"478",60,2015,1,"territories assigned score of admin country"
"479",60,2016,1,"territories assigned score of admin country"
"480",60,2017,1,"territories assigned score of admin country"
"481",61,2010,0,"territories assigned score of admin country"
"482",61,2011,0,"territories assigned score of admin country"
"483",61,2012,0,"territories assigned score of admin country"
"484",61,2013,0,"territories assigned score of admin country"
"485",61,2014,0,"territories assigned score of admin country"
"486",61,2015,0,"territories assigned score of admin country"
"487",61,2016,0,"territories assigned score of admin country"
"488",61,2017,0,"territories assigned score of admin country"
"489",62,2010,0,"territories assigned score of admin country"
"490",62,2011,0,"territories assigned score of admin country"
"491",62,2012,0,"territories assigned score of admin country"
"492",62,2013,0,"territories assigned score of admin country"
"493",62,2014,0,"territories assigned score of admin country"
"494",62,2015,0,"territories assigned score of admin country"
"495",62,2016,0,"territories assigned score of admin country"
"496",62,2017,0,"territories assigned score of admin country"
"497",63,2010,1,"territories assigned score of admin country"
"498",63,2011,1,"territories assigned score of admin country"
"499",63,2012,1,"territories assigned score of admin country"
"500",63,2013,1,"territories assigned score of admin country"
"501",63,2014,1,"territories assigned score of admin country"
"502",63,2015,1,"territories assigned score of admin country"
"503",63,2016,1,"territories assigned score of admin country"
"504",63,2017,1,"territories assigned score of admin country"
"505",64,2010,0,"territories assigned score of admin country"
"506",64,2011,0,"territories assigned score of admin country"
"507",64,2012,0,"territories assigned score of admin country"
"508",64,2013,0,"territories assigned score of admin country"
"509",64,2014,0,"territories assigned score of admin country"
"510",64,2015,0,"territories assigned score of admin country"
"511",64,2016,0,"territories assigned score of admin country"
"512",64,2017,0,"territories assigned score of admin country"
"513",65,2010,0,"territories assigned score of admin country"
"514",65,2011,0,"territories assigned score of admin country"
"515",65,2012,0,"territories assigned score of admin country"
"516",65,2013,0,"territories assigned score of admin country"
"517",65,2014,0,"territories assigned score of admin country"
"518",65,2015,0,"territories assigned score of admin country"
"519",65,2016,0,"territories assigned score of admin country"
"520",65,2017,0,"territories assigned score of admin country"
"521",66,2010,0,"territories assigned score of admin country"
"522",66,2011,0,"territories assigned score of admin country"
"523",66,2012,0,"territories assigned score of admin country"
"524",66,2013,0,"territories assigned score of admin country"
"525",66,2014,0,"territories assigned score of admin country"
"526",66,2015,0,"territories assigned score of admin country"
"527",66,2016,0,"territories assigned score of admin country"
"528",66,2017,0,"territories assigned score of admin country"
"529",67,2010,0,"territories assigned score of admin country"
"530",67,2011,0,"territories assigned score of admin country"
"531",67,2012,0,"territories assigned score of admin country"
"532",67,2013,0,"territories assigned score of admin country"
"533",67,2014,0,"territories assigned score of admin country"
"534",67,2015,0,"territories assigned score of admin country"
"535",67,2016,0,"territories assigned score of admin country"
"536",67,2017,0,"territories assigned score of admin country"
"537",68,2010,0,"territories assigned score of admin country"
"538",68,2011,0,"territories assigned score of admin country"
"539",68,2012,0,"territories assigned score of admin country"
"540",68,2013,0,"territories assigned score of admin country"
"541",68,2014,0,"territories assigned score of admin country"
"542",68,2015,0,"territories assigned score of admin country"
"543",68,2016,0,"territories assigned score of admin country"
"544",68,2017,0,"territories assigned score of admin country"
"545",69,2010,0,"territories assigned score of admin country"
"546",69,2011,0,"territories assigned score of admin country"
"547",69,2012,0,"territories assigned score of admin country"
"548",69,2013,0,"territories assigned score of admin country"
"549",69,2014,0,"territories assigned score of admin country"
"550",69,2015,0,"territories assigned score of admin country"
"551",69,2016,0,"territories assigned score of admin country"
"552",69,2017,0,"territories assigned score of admin country"
"553",70,2010,0,"territories assigned score of admin country"
"554",70,2011,0,"territories assigned score of admin country"
"555",70,2012,0,"territories assigned score of admin country"
"556",70,2013,0,"territories assigned score of admin country"
"557",70,2014,0,"territories assigned score of admin country"
"558",70,2015,0,"territories assigned score of admin country"
"559",70,2016,0,"territories assigned score of admin country"
"560",70,2017,0,"territories assigned score of admin country"
"561",71,2010,0,"territories assigned score of admin country"
"562",71,2011,0,"territories assigned score of admin country"
"563",71,2012,0,"territories assigned score of admin country"
"564",71,2013,0,"territories assigned score of admin country"
"565",71,2014,0,"territories assigned score of admin country"
"566",71,2015,0,"territories assigned score of admin country"
"567",71,2016,0,"territories assigned score of admin country"
"568",71,2017,0,"territories assigned score of admin country"
"569",72,2010,0,"territories assigned score of admin country"
"570",72,2011,0,"territories assigned score of admin country"
"571",72,2012,0,"territories assigned score of admin country"
"572",72,2013,0,"territories assigned score of admin country"
"573",72,2014,0,"territories assigned score of admin country"
"574",72,2015,0,"territories assigned score of admin country"
"575",72,2016,0,"territories assigned score of admin country"
"576",72,2017,0,"territories assigned score of admin country"
"577",73,2010,0,"territories assigned score of admin country"
"578",73,2011,0,"territories assigned score of admin country"
"579",73,2012,0,"territories assigned score of admin country"
"580",73,2013,0,"territories assigned score of admin country"
"581",73,2014,0,"territories assigned score of admin country"
"582",73,2015,0,"territories assigned score of admin country"
"583",73,2016,0,"territories assigned score of admin country"
"584",73,2017,0,"territories assigned score of admin country"
"585",74,2010,0,"territories assigned score of admin country"
"586",74,2011,0,"territories assigned score of admin country"
"587",74,2012,0,"territories assigned score of admin country"
"588",74,2013,0,"territories assigned score of admin country"
"589",74,2014,0,"territories assigned score of admin country"
"590",74,2015,0,"territories assigned score of admin country"
"591",74,2016,0,"territories assigned score of admin country"
"592",74,2017,0,"territories assigned score of admin country"
"593",75,2010,0,"territories assigned score of admin country"
"594",75,2011,0,"territories assigned score of admin country"
"595",75,2012,0,"territories assigned score of admin country"
"596",75,2013,0,"territories assigned score of admin country"
"597",75,2014,0,"territories assigned score of admin country"
"598",75,2015,0,"territories assigned score of admin country"
"599",75,2016,0,"territories assigned score of admin country"
"600",75,2017,0,"territories assigned score of admin country"
"601",76,2010,0,"territories assigned score of admin country"
"602",76,2011,0,"territories assigned score of admin country"
"603",76,2012,0,"territories assigned score of admin country"
"604",76,2013,0,"territories assigned score of admin country"
"605",76,2014,0,"territories assigned score of admin country"
"606",76,2015,0,"territories assigned score of admin country"
"607",76,2016,0,"territories assigned score of admin country"
