"rgn_id","sciname","popn_trend"
14,"Dermochelys coriacea","decreasing"
14,"Dermochelys coriacea","decreasing"
14,"Eretmochelys imbricata","decreasing"
14,"Isurus oxyrinchus","decreasing"
14,"Isurus oxyrinchus","decreasing"
14,"Isurus paucus","decreasing"
14,"Lepidochelys olivacea","decreasing"
14,"Megaptera novaeangliae","increasing"
14,"Prionace glauca","unknown"
14,"Rhincodon typus","decreasing"
15,"Balaenoptera musculus","increasing"
15,"Balaenoptera physalus","unknown"
15,"Carcharhinus melanopterus","decreasing"
15,"Carcharodon carcharias","unknown"
15,"Caretta caretta",NA
15,"Cheilinus undulatus","decreasing"
15,"Chelonia mydas","decreasing"
15,"Dermochelys coriacea","decreasing"
15,"Dermochelys coriacea","decreasing"
15,"Eretmochelys imbricata","decreasing"
15,"Isurus oxyrinchus","decreasing"
15,"Lepidochelys olivacea","decreasing"
15,"Megaptera novaeangliae","increasing"
15,"Orcaella brevirostris","decreasing"
15,"Orcaella brevirostris","decreasing"
15,"Prionace glauca","unknown"
15,"Rhincodon typus","decreasing"
15,"Triaenodon obesus","unknown"
16,"Alopias vulpinus","decreasing"
16,"Balaenoptera acutorostrata","stable"
16,"Balaenoptera borealis","unknown"
16,"Balaenoptera borealis","unknown"
16,"Balaenoptera musculus","increasing"
16,"Balaenoptera musculus","increasing"
16,"Balaenoptera physalus","unknown"
16,"Balaenoptera physalus","unknown"
16,"Carcharhinus amblyrhynchos","unknown"
16,"Carcharhinus melanopterus","decreasing"
16,"Carcharodon carcharias","unknown"
16,"Caretta caretta",NA
16,"Caretta caretta",NA
16,"Cetorhinus maximus","decreasing"
16,"Cheilinus undulatus","decreasing"
16,"Chelonia mydas","decreasing"
16,"Chelonia mydas","decreasing"
16,"Delphinus delphis","unknown"
16,"Dermochelys coriacea","decreasing"
16,"Dermochelys coriacea","decreasing"
16,"Dermochelys coriacea","decreasing"
16,"Dermochelys coriacea","decreasing"
16,"Eretmochelys imbricata","decreasing"
16,"Eretmochelys imbricata","decreasing"
16,"Eubalaena australis","increasing"
16,"Galeocerdo cuvier","unknown"
16,"Grampus griseus","unknown"
16,"Hyperoodon planifrons","unknown"
16,"Isurus oxyrinchus","decreasing"
16,"Isurus oxyrinchus","decreasing"
16,"Isurus paucus","decreasing"
16,"Lagenodelphis hosei","unknown"
16,"Lagenorhynchus cruciger","unknown"
16,"Lamna nasus","decreasing"
16,"Lepidochelys olivacea","decreasing"
16,"Lepidochelys olivacea","decreasing"
16,"Megaptera novaeangliae","increasing"
16,"Megaptera novaeangliae","increasing"
16,"Megaptera novaeangliae","increasing"
16,"Megaptera novaeangliae","increasing"
16,"Orcaella heinsohni","unknown"
16,"Peponocephala electra","unknown"
16,"Physeter macrocephalus","unknown"
16,"Prionace glauca","unknown"
16,"Rhincodon typus","decreasing"
16,"Sousa chinensis","decreasing"
16,"Stenella attenuata","unknown"
16,"Stenella coeruleoalba","unknown"
16,"Steno bredanensis","unknown"
16,"Triaenodon obesus","unknown"
16,"Tursiops truncatus","unknown"
16,"Ziphius cavirostris","unknown"
17,"Balaenoptera acutorostrata","stable"
17,"Cheilinus undulatus","decreasing"
17,"Chelonia mydas","decreasing"
17,"Dermochelys coriacea","decreasing"
17,"Dermochelys coriacea","decreasing"
17,"Eretmochelys imbricata","decreasing"
17,"Galeocerdo cuvier","unknown"
17,"Isurus oxyrinchus","decreasing"
17,"Lepidochelys olivacea","decreasing"
17,"Megaptera novaeangliae","increasing"
17,"Megaptera novaeangliae","increasing"
17,"Prionace glauca","unknown"
17,"Rhincodon typus","decreasing"
18,"Balaenoptera physalus","unknown"
18,"Cheilinus undulatus","decreasing"
18,"Chelonia mydas","decreasing"
18,"Dermochelys coriacea","decreasing"
18,"Dermochelys coriacea","decreasing"
18,"Eretmochelys imbricata","decreasing"
18,"Galeocerdo cuvier","unknown"
18,"Isurus oxyrinchus","decreasing"
18,"Isurus oxyrinchus","decreasing"
18,"Megaptera novaeangliae","increasing"
18,"Megaptera novaeangliae","increasing"
18,"Prionace glauca","unknown"
18,"Rhincodon typus","decreasing"
18,"Triaenodon obesus","unknown"
19,"Alopias vulpinus","decreasing"
19,"Cheilinus undulatus","decreasing"
19,"Chelonia mydas","decreasing"
19,"Dermochelys coriacea","decreasing"
19,"Dermochelys coriacea","decreasing"
19,"Galeocerdo cuvier","unknown"
19,"Isurus oxyrinchus","decreasing"
19,"Megaptera novaeangliae","increasing"
19,"Megaptera novaeangliae","increasing"
19,"Prionace glauca","unknown"
19,"Rhincodon typus","decreasing"
19,"Triaenodon obesus","unknown"
20,"Alopias vulpinus","decreasing"
20,"Balaenoptera acutorostrata","stable"
20,"Balaenoptera borealis","unknown"
20,"Balaenoptera physalus","unknown"
20,"Dermochelys coriacea","decreasing"
20,"Dermochelys coriacea","decreasing"
20,"Eschrichtius robustus","increasing"
20,"Isurus oxyrinchus","decreasing"
20,"Isurus oxyrinchus","decreasing"
20,"Megaptera novaeangliae","increasing"
21,"Alopias vulpinus","decreasing"
21,"Balaenoptera acutorostrata","stable"
21,"Balaenoptera borealis","unknown"
21,"Balaenoptera physalus","unknown"
21,"Dermochelys coriacea","decreasing"
21,"Dermochelys coriacea","decreasing"
21,"Eschrichtius robustus","increasing"
21,"Isurus oxyrinchus","decreasing"
21,"Isurus oxyrinchus","decreasing"
21,"Megaptera novaeangliae","increasing"
24,"Cheilinus undulatus","decreasing"
24,"Dermochelys coriacea","decreasing"
24,"Dermochelys coriacea","decreasing"
24,"Eretmochelys imbricata","decreasing"
24,"Isurus oxyrinchus","decreasing"
24,"Lepidochelys olivacea","decreasing"
24,"Orcaella brevirostris","decreasing"
24,"Rhincodon typus","decreasing"
25,"Balaenoptera acutorostrata","stable"
25,"Balaenoptera musculus","increasing"
25,"Carcharhinus melanopterus","decreasing"
25,"Cheilinus undulatus","decreasing"
25,"Chelonia mydas","decreasing"
25,"Dermochelys coriacea","decreasing"
25,"Dermochelys coriacea","decreasing"
25,"Eretmochelys imbricata","decreasing"
25,"Isurus oxyrinchus","decreasing"
25,"Lepidochelys olivacea","decreasing"
25,"Orcaella brevirostris","decreasing"
25,"Prionace glauca","unknown"
25,"Rhincodon typus","decreasing"
28,"Balaenoptera musculus","increasing"
28,"Cheilinus undulatus","decreasing"
28,"Chelonia mydas","decreasing"
28,"Dermochelys coriacea","decreasing"
28,"Dermochelys coriacea","decreasing"
28,"Eretmochelys imbricata","decreasing"
28,"Megaptera novaeangliae","increasing"
28,"Prionace glauca","unknown"
28,"Triaenodon obesus","unknown"
29,"Cheilinus undulatus","decreasing"
29,"Chelonia mydas","decreasing"
29,"Dermochelys coriacea","decreasing"
29,"Dermochelys coriacea","decreasing"
29,"Eretmochelys imbricata","decreasing"
29,"Prionace glauca","unknown"
29,"Triaenodon obesus","unknown"
31,"Balaenoptera musculus","increasing"
31,"Balaenoptera physalus","unknown"
31,"Carcharhinus amblyrhynchos","unknown"
31,"Carcharhinus melanopterus","decreasing"
31,"Carcharodon carcharias","unknown"
31,"Cheilinus undulatus","decreasing"
31,"Chelonia mydas","decreasing"
31,"Dermochelys coriacea","decreasing"
31,"Dermochelys coriacea","decreasing"
31,"Eretmochelys imbricata","decreasing"
31,"Megaptera novaeangliae","increasing"
31,"Triaenodon obesus","unknown"
32,"Balaenoptera borealis","unknown"
32,"Balaenoptera musculus","increasing"
32,"Balaenoptera physalus","unknown"
32,"Carcharhinus amblyrhynchos","unknown"
32,"Megaptera novaeangliae","increasing"
32,"Prionace glauca","unknown"
32,"Triaenodon obesus","unknown"
37,"Balaenoptera musculus","increasing"
37,"Balaenoptera physalus","unknown"
37,"Carcharhinus melanopterus","decreasing"
37,"Carcharodon carcharias","unknown"
37,"Chelonia mydas",NA
37,"Dermochelys coriacea","decreasing"
37,"Dermochelys coriacea","decreasing"
37,"Eretmochelys imbricata","decreasing"
37,"Isurus oxyrinchus","decreasing"
37,"Isurus oxyrinchus","decreasing"
37,"Megaptera novaeangliae","increasing"
37,"Prionace glauca","unknown"
37,"Triaenodon obesus","unknown"
38,"Alopias vulpinus","decreasing"
38,"Carcharhinus amblyrhynchos","unknown"
38,"Cheilinus undulatus","decreasing"
38,"Chelonia mydas","decreasing"
38,"Eretmochelys imbricata","decreasing"
39,"Alopias vulpinus","decreasing"
39,"Balaenoptera musculus","increasing"
39,"Carcharhinus melanopterus","decreasing"
39,"Cheilinus undulatus","decreasing"
39,"Chelonia mydas","decreasing"
39,"Eretmochelys imbricata","decreasing"
39,"Isurus oxyrinchus","decreasing"
39,"Isurus oxyrinchus","decreasing"
39,"Lepidochelys olivacea","decreasing"
39,"Megaptera novaeangliae","increasing"
39,"Prionace glauca","unknown"
39,"Triaenodon obesus","unknown"
40,"Alopias vulpinus","decreasing"
40,"Balaenoptera musculus","increasing"
40,"Balaenoptera physalus","unknown"
40,"Carcharhinus melanopterus","decreasing"
40,"Carcharodon carcharias","unknown"
40,"Caretta caretta",NA
40,"Cheilinus undulatus","decreasing"
40,"Chelonia mydas","decreasing"
40,"Dermochelys coriacea","decreasing"
40,"Eretmochelys imbricata","decreasing"
40,"Isurus oxyrinchus","decreasing"
40,"Isurus oxyrinchus","decreasing"
40,"Lepidochelys olivacea","decreasing"
40,"Megaptera novaeangliae","increasing"
40,"Megaptera novaeangliae","unknown"
40,"Prionace glauca","unknown"
40,"Triaenodon obesus","unknown"
41,"Alopias vulpinus","decreasing"
41,"Balaenoptera acutorostrata","stable"
41,"Balaenoptera musculus","increasing"
41,"Balaenoptera physalus","unknown"
41,"Carcharhinus melanopterus","decreasing"
41,"Carcharodon carcharias","unknown"
41,"Caretta caretta",NA
41,"Cheilinus undulatus","decreasing"
41,"Chelonia mydas","decreasing"
41,"Dermochelys coriacea","decreasing"
41,"Dermochelys coriacea","decreasing"
41,"Eretmochelys imbricata","decreasing"
41,"Galeocerdo cuvier","unknown"
41,"Isurus oxyrinchus","decreasing"
41,"Isurus oxyrinchus","decreasing"
41,"Lepidochelys olivacea","decreasing"
41,"Megaptera novaeangliae","increasing"
41,"Prionace glauca","unknown"
41,"Rhincodon typus","decreasing"
41,"Triaenodon obesus","unknown"
42,"Alopias vulpinus","decreasing"
42,"Balaenoptera borealis","unknown"
42,"Balaenoptera musculus","increasing"
42,"Balaenoptera physalus","unknown"
42,"Carcharhinus amblyrhynchos","unknown"
42,"Carcharhinus melanopterus","decreasing"
42,"Carcharodon carcharias","unknown"
42,"Caretta caretta",NA
42,"Caretta caretta",NA
42,"Cheilinus undulatus","decreasing"
42,"Chelonia mydas","decreasing"
42,"Chelonia mydas","decreasing"
42,"Dermochelys coriacea","decreasing"
42,"Dermochelys coriacea","decreasing"
42,"Eretmochelys imbricata","decreasing"
42,"Eretmochelys imbricata","decreasing"
42,"Isurus oxyrinchus","decreasing"
42,"Isurus oxyrinchus","decreasing"
42,"Isurus paucus","decreasing"
42,"Lepidochelys olivacea","decreasing"
42,"Lepidochelys olivacea","decreasing"
42,"Megaptera novaeangliae","increasing"
42,"Prionace glauca","unknown"
42,"Rhincodon typus","decreasing"
42,"Triaenodon obesus","unknown"
43,"Alopias vulpinus","decreasing"
43,"Balaenoptera borealis","unknown"
43,"Balaenoptera musculus","increasing"
43,"Carcharhinus melanopterus","decreasing"
43,"Carcharodon carcharias","unknown"
43,"Cheilinus undulatus","decreasing"
43,"Chelonia mydas","decreasing"
43,"Dermochelys coriacea","decreasing"
43,"Dermochelys coriacea","decreasing"
43,"Eretmochelys imbricata","decreasing"
43,"Galeocerdo cuvier","unknown"
43,"Isurus oxyrinchus","decreasing"
43,"Isurus oxyrinchus","decreasing"
43,"Lepidochelys olivacea","decreasing"
43,"Megaptera novaeangliae","increasing"
43,"Prionace glauca","unknown"
43,"Rhincodon typus","decreasing"
43,"Triaenodon obesus","unknown"
44,"Alopias vulpinus","decreasing"
44,"Balaenoptera musculus","increasing"
44,"Carcharhinus melanopterus","decreasing"
44,"Cheilinus undulatus","decreasing"
44,"Chelonia mydas","decreasing"
44,"Eretmochelys imbricata","decreasing"
44,"Galeocerdo cuvier","unknown"
44,"Isurus oxyrinchus","decreasing"
44,"Isurus oxyrinchus","decreasing"
44,"Lepidochelys olivacea","decreasing"
44,"Megaptera novaeangliae","increasing"
44,"Prionace glauca","unknown"
44,"Rhincodon typus","decreasing"
44,"Triaenodon obesus","unknown"
45,"Balaenoptera musculus","increasing"
45,"Carcharhinus melanopterus","decreasing"
45,"Caretta caretta",NA
45,"Cheilinus undulatus","decreasing"
45,"Chelonia mydas","decreasing"
45,"Dermochelys coriacea","decreasing"
45,"Eretmochelys imbricata","decreasing"
45,"Galeocerdo cuvier","unknown"
45,"Isurus oxyrinchus","decreasing"
45,"Lepidochelys olivacea","decreasing"
45,"Prionace glauca","unknown"
45,"Rhincodon typus","decreasing"
45,"Triaenodon obesus","unknown"
46,"Alopias vulpinus","decreasing"
46,"Balaenoptera musculus","increasing"
46,"Carcharhinus melanopterus","decreasing"
46,"Cheilinus undulatus","decreasing"
46,"Galeocerdo cuvier","unknown"
46,"Megaptera novaeangliae","increasing"
46,"Prionace glauca","unknown"
46,"Rhincodon typus","decreasing"
46,"Triaenodon obesus","unknown"
47,"Alopias vulpinus","decreasing"
47,"Balaenoptera musculus","increasing"
47,"Cheilinus undulatus","decreasing"
47,"Chelonia mydas","decreasing"
47,"Eretmochelys imbricata","decreasing"
47,"Galeocerdo cuvier","unknown"
47,"Isurus oxyrinchus","decreasing"
47,"Lepidochelys olivacea","decreasing"
47,"Megaptera novaeangliae","increasing"
47,"Megaptera novaeangliae","unknown"
47,"Prionace glauca","unknown"
47,"Rhincodon typus","decreasing"
47,"Triaenodon obesus","unknown"
48,"Balaenoptera musculus","increasing"
48,"Balaenoptera physalus","unknown"
48,"Caretta caretta",NA
48,"Chelonia mydas","decreasing"
48,"Eretmochelys imbricata","decreasing"
48,"Isurus oxyrinchus","decreasing"
48,"Isurus oxyrinchus","decreasing"
48,"Lepidochelys olivacea","decreasing"
48,"Megaptera novaeangliae","increasing"
48,"Megaptera novaeangliae","unknown"
48,"Prionace glauca","unknown"
48,"Rhincodon typus","decreasing"
49,"Alopias vulpinus","decreasing"
49,"Cheilinus undulatus","decreasing"
49,"Eretmochelys imbricata","decreasing"
49,"Galeocerdo cuvier","unknown"
49,"Isurus oxyrinchus","decreasing"
49,"Lepidochelys olivacea","decreasing"
49,"Prionace glauca","unknown"
49,"Rhincodon typus","decreasing"
49,"Triaenodon obesus","unknown"
50,"Balaenoptera physalus","unknown"
50,"Cheilinus undulatus","decreasing"
50,"Chelonia mydas","decreasing"
50,"Eretmochelys imbricata","decreasing"
50,"Galeocerdo cuvier","unknown"
50,"Isurus oxyrinchus","decreasing"
50,"Prionace glauca","unknown"
50,"Rhincodon typus","decreasing"
50,"Triaenodon obesus","unknown"
51,"Chelonia mydas","decreasing"
51,"Eretmochelys imbricata","decreasing"
51,"Megaptera novaeangliae","unknown"
51,"Prionace glauca","unknown"
52,"Caretta caretta",NA
52,"Chelonia mydas","decreasing"
52,"Dermochelys coriacea","decreasing"
52,"Eretmochelys imbricata","decreasing"
52,"Prionace glauca","unknown"
52,"Rhincodon typus","decreasing"
53,"Alopias vulpinus","decreasing"
53,"Balaenoptera musculus","increasing"
53,"Balaenoptera physalus","unknown"
53,"Carcharhinus melanopterus","decreasing"
53,"Chelonia mydas","decreasing"
53,"Chelonia mydas","decreasing"
53,"Isurus oxyrinchus","decreasing"
53,"Isurus oxyrinchus","decreasing"
53,"Lepidochelys olivacea","decreasing"
53,"Lepidochelys olivacea","decreasing"
53,"Megaptera novaeangliae","increasing"
53,"Megaptera novaeangliae","unknown"
53,"Prionace glauca","unknown"
53,"Rhincodon typus","decreasing"
53,"Steno bredanensis","unknown"
53,"Steno bredanensis","unknown"
53,"Tursiops truncatus","unknown"
54,"Balaenoptera physalus","unknown"
54,"Chelonia mydas","decreasing"
54,"Eretmochelys imbricata","decreasing"
54,"Megaptera novaeangliae","increasing"
54,"Megaptera novaeangliae","unknown"
54,"Prionace glauca","unknown"
54,"Rhincodon typus","decreasing"
56,"Alopias vulpinus","decreasing"
56,"Balaenoptera acutorostrata","stable"
56,"Balaenoptera borealis","unknown"
56,"Balaenoptera musculus","increasing"
56,"Balaenoptera physalus","unknown"
56,"Isurus oxyrinchus","decreasing"
56,"Lepidochelys olivacea","decreasing"
56,"Megaptera novaeangliae","increasing"
56,"Prionace glauca","unknown"
56,"Rhincodon typus","decreasing"
59,"Balaenoptera acutorostrata","stable"
59,"Balaenoptera physalus","unknown"
59,"Cetorhinus maximus","decreasing"
59,"Cetorhinus maximus","decreasing"
60,"Alopias vulpinus","decreasing"
60,"Balaenoptera borealis","unknown"
60,"Balaenoptera musculus","increasing"
60,"Balaenoptera physalus","unknown"
60,"Balaenoptera physalus","decreasing"
60,"Carcharodon carcharias","unknown"
60,"Cetorhinus maximus","decreasing"
60,"Cetorhinus maximus","decreasing"
60,"Isurus oxyrinchus","decreasing"
60,"Isurus oxyrinchus","decreasing"
60,"Lamna nasus","decreasing"
60,"Lamna nasus","decreasing"
61,"Alopias vulpinus","decreasing"
61,"Balaenoptera acutorostrata","stable"
61,"Balaenoptera physalus","unknown"
61,"Balaenoptera physalus","decreasing"
61,"Carcharodon carcharias","unknown"
61,"Caretta caretta",NA
61,"Cetorhinus maximus","decreasing"
61,"Cetorhinus maximus","decreasing"
61,"Dermochelys coriacea","increasing"
61,"Dermochelys coriacea","decreasing"
61,"Isurus oxyrinchus","decreasing"
61,"Lamna nasus","decreasing"
61,"Megaptera novaeangliae","increasing"
61,"Prionace glauca","unknown"
62,"Alopias vulpinus","decreasing"
62,"Balaenoptera acutorostrata","stable"
62,"Balaenoptera borealis","unknown"
62,"Balaenoptera musculus","increasing"
62,"Balaenoptera physalus","unknown"
62,"Balaenoptera physalus","decreasing"
62,"Carcharodon carcharias","unknown"
62,"Caretta caretta",NA
62,"Cetorhinus maximus","decreasing"
62,"Cetorhinus maximus","decreasing"
62,"Dermochelys coriacea","increasing"
62,"Dermochelys coriacea","decreasing"
62,"Galeocerdo cuvier","unknown"
62,"Isurus oxyrinchus","decreasing"
62,"Isurus oxyrinchus","decreasing"
62,"Isurus paucus","decreasing"
62,"Lamna nasus","decreasing"
62,"Lamna nasus","decreasing"
62,"Lepidochelys olivacea","decreasing"
62,"Megaptera novaeangliae","increasing"
62,"Prionace glauca","unknown"
62,"Rhincodon typus","decreasing"
63,"Alopias vulpinus","decreasing"
63,"Balaenoptera acutorostrata","stable"
63,"Balaenoptera borealis","unknown"
63,"Balaenoptera musculus","increasing"
63,"Carcharodon carcharias","unknown"
63,"Cetorhinus maximus","decreasing"
63,"Cetorhinus maximus","decreasing"
63,"Galeocerdo cuvier","unknown"
63,"Isurus oxyrinchus","decreasing"
63,"Isurus oxyrinchus","decreasing"
63,"Isurus paucus","decreasing"
63,"Megaptera novaeangliae","increasing"
63,"Prionace glauca","unknown"
63,"Rhincodon typus","decreasing"
64,"Alopias vulpinus","decreasing"
64,"Balaenoptera acutorostrata","stable"
64,"Balaenoptera borealis","unknown"
64,"Balaenoptera musculus","increasing"
64,"Carcharodon carcharias","unknown"
64,"Cetorhinus maximus","decreasing"
64,"Chelonia mydas","decreasing"
64,"Dermochelys coriacea","increasing"
64,"Dermochelys coriacea","decreasing"
64,"Galeocerdo cuvier","unknown"
64,"Isurus oxyrinchus","decreasing"
64,"Isurus oxyrinchus","decreasing"
64,"Isurus paucus","decreasing"
64,"Lepidochelys olivacea","decreasing"
64,"Megaptera novaeangliae","increasing"
64,"Prionace glauca","unknown"
64,"Rhincodon typus","decreasing"
65,"Balaenoptera acutorostrata","stable"
65,"Dermochelys coriacea","increasing"
65,"Dermochelys coriacea","decreasing"
65,"Dermochelys coriacea","increasing"
65,"Galeocerdo cuvier","unknown"
65,"Isurus oxyrinchus","decreasing"
65,"Isurus oxyrinchus","decreasing"
65,"Lepidochelys olivacea","decreasing"
65,"Megaptera novaeangliae","increasing"
65,"Prionace glauca","unknown"
65,"Rhincodon typus","decreasing"
66,"Alopias vulpinus","decreasing"
66,"Balaenoptera acutorostrata","stable"
66,"Balaenoptera musculus","increasing"
66,"Caretta caretta",NA
66,"Cetorhinus maximus","decreasing"
66,"Chelonia mydas","decreasing"
66,"Dermochelys coriacea","increasing"
66,"Dermochelys coriacea","decreasing"
66,"Dermochelys coriacea","increasing"
66,"Galeocerdo cuvier","unknown"
66,"Isurus oxyrinchus","decreasing"
66,"Isurus oxyrinchus","decreasing"
66,"Lepidochelys olivacea","decreasing"
66,"Megaptera novaeangliae","increasing"
66,"Prionace glauca","unknown"
66,"Rhincodon typus","decreasing"
67,"Balaenoptera physalus","unknown"
67,"Balaenoptera physalus","decreasing"
67,"Carcharodon carcharias","unknown"
67,"Caretta caretta",NA
67,"Cetorhinus maximus","decreasing"
67,"Cetorhinus maximus","decreasing"
67,"Dermochelys coriacea","increasing"
67,"Dermochelys coriacea","decreasing"
67,"Isurus oxyrinchus","decreasing"
67,"Lamna nasus","decreasing"
67,"Prionace glauca","unknown"
68,"Balaenoptera physalus","unknown"
68,"Balaenoptera physalus","decreasing"
68,"Cetorhinus maximus","decreasing"
68,"Cetorhinus maximus","decreasing"
68,"Isurus oxyrinchus","decreasing"
68,"Lamna nasus","decreasing"
71,"Alopias vulpinus","decreasing"
72,"Alopias vulpinus","decreasing"
73,"Balaena mysticetus",NA
73,"Balaena mysticetus","unknown"
73,"Balaenoptera acutorostrata","stable"
73,"Balaenoptera borealis","unknown"
73,"Balaenoptera musculus","increasing"
73,"Balaenoptera physalus","unknown"
73,"Cetorhinus maximus","decreasing"
73,"Cetorhinus maximus","decreasing"
73,"Dermochelys coriacea","decreasing"
73,"Dermochelys coriacea","decreasing"
73,"Eschrichtius robustus","increasing"
73,"Eschrichtius robustus","stable"
73,"Eubalaena japonica","unknown"
73,"Isurus oxyrinchus","decreasing"
73,"Isurus oxyrinchus","decreasing"
73,"Lamna nasus","decreasing"
73,"Megaptera novaeangliae","increasing"
73,"Ursus maritimus","decreasing"
74,"Alopias vulpinus","decreasing"
75,"Alopias vulpinus","decreasing"
76,"Alopias vulpinus","decreasing"
76,"Balaenoptera physalus","unknown"
76,"Balaenoptera physalus","decreasing"
76,"Carcharodon carcharias","unknown"
76,"Caretta caretta",NA
76,"Cetorhinus maximus","decreasing"
76,"Cetorhinus maximus","decreasing"
76,"Chelonia mydas","decreasing"
76,"Dermochelys coriacea","increasing"
76,"Isurus oxyrinchus","decreasing"
76,"Lamna nasus","decreasing"
76,"Prionace glauca","unknown"
77,"Alopias vulpinus","decreasing"
77,"Balaenoptera physalus","unknown"
77,"Balaenoptera physalus","decreasing"
77,"Carcharodon carcharias","unknown"
77,"Cetorhinus maximus","decreasing"
77,"Dermochelys coriacea","increasing"
