"rgn_id","habitat","variable","gap_fill"
1,"coral","health","adjacent and disagg2012_gap_fill"
2,"coral","health","adjacent and disagg2012_gap_fill"
3,"coral","health",NA
4,"coral","health",NA
5,"coral","health","adjacent"
6,"coral","health","georegion"
7,"coral","health","adjacent"
8,"coral","health","adjacent"
9,"coral","health","georegion"
10,"coral","health","georegion"
11,"coral","health","georegion"
12,"coral","health","georegion and disagg2012_gap_fill"
13,"coral","health","adjacent and disagg2012_gap_fill"
14,"coral","health","adjacent"
15,"coral","health","0"
16,"coral","health","0"
17,"coral","health","adjacent"
18,"coral","health","adjacent"
19,"coral","health","adjacent"
20,"coral","health",NA
21,"coral","health",NA
24,"coral","health","adjacent"
25,"coral","health","0"
26,"coral","health","adjacent and disagg2012_gap_fill"
28,"coral","health","georegion"
29,"coral","health","adjacent and disagg2012_gap_fill"
30,"coral","health","adjacent and disagg2012_gap_fill"
31,"coral","health","adjacent"
32,"coral","health","adjacent and disagg2012_gap_fill"
33,"coral","health","adjacent and disagg2012_gap_fill"
34,"coral","health","adjacent and disagg2012_gap_fill"
35,"coral","health","adjacent and disagg2012_gap_fill"
36,"coral","health","adjacent and disagg2012_gap_fill"
37,"coral","health","0"
38,"coral","health","georegion"
39,"coral","health","georegion"
40,"coral","health","georegion"
41,"coral","health","georegion"
42,"coral","health","georegion"
43,"coral","health","0"
44,"coral","health","adjacent"
45,"coral","health","georegion"
46,"coral","health","georegion"
47,"coral","health","georegion"
48,"coral","health","georegion"
49,"coral","health","adjacent"
50,"coral","health","adjacent"
51,"coral","health","georegion"
52,"coral","health","georegion"
53,"coral","health",NA
54,"coral","health","georegion"
55,"coral","health",NA
56,"coral","health",NA
57,"coral","health",NA
58,"coral","health",NA
59,"coral","health",NA
60,"coral","health",NA
61,"coral","health",NA
62,"coral","health",NA
63,"coral","health",NA
64,"coral","health",NA
65,"coral","health",NA
66,"coral","health",NA
67,"coral","health",NA
68,"coral","health",NA
69,"coral","health",NA
70,"coral","health",NA
71,"coral","health",NA
72,"coral","health",NA
73,"coral","health",NA
74,"coral","health",NA
75,"coral","health",NA
76,"coral","health",NA
77,"coral","health",NA
78,"coral","health",NA
79,"coral","health","mean of other habitats"
80,"coral","health",NA
81,"coral","health",NA
82,"coral","health",NA
84,"coral","health",NA
85,"coral","health",NA
86,"coral","health",NA
88,"coral","health",NA
89,"coral","health",NA
90,"coral","health",NA
91,"coral","health",NA
92,"coral","health",NA
93,"coral","health",NA
94,"coral","health",NA
95,"coral","health",NA
96,"coral","health",NA
97,"coral","health",NA
98,"coral","health",NA
99,"coral","health",NA
100,"coral","health",NA
101,"coral","health",NA
102,"coral","health","georegion"
103,"coral","health",NA
104,"coral","health",NA
105,"coral","health",NA
106,"coral","health",NA
107,"coral","health",NA
108,"coral","health","disagg2012_gap_fill"
110,"coral","health","0"
111,"coral","health","disagg2012_gap_fill"
112,"coral","health","0"
113,"coral","health","disagg2012_gap_fill"
114,"coral","health","adjacent"
115,"coral","health","0"
116,"coral","health","0"
117,"coral","health","disagg2012_gap_fill"
118,"coral","health","disagg2012_gap_fill"
119,"coral","health","adjacent"
120,"coral","health","adjacent"
121,"coral","health",NA
122,"coral","health","adjacent"
123,"coral","health","adjacent"
124,"coral","health","0"
125,"coral","health","adjacent"
126,"coral","health","adjacent"
127,"coral","health","adjacent"
129,"coral","health","0"
130,"coral","health","0"
131,"coral","health","adjacent"
132,"coral","health","0"
133,"coral","health","adjacent"
134,"coral","health",NA
135,"coral","health","0"
136,"coral","health",NA
137,"coral","health","adjacent"
138,"coral","health",NA
139,"coral","health","0"
140,"coral","health","adjacent and disagg2012_gap_fill"
141,"coral","health",NA
143,"coral","health",NA
144,"coral","health",NA
145,"coral","health",NA
146,"coral","health","adjacent"
147,"coral","health","disagg2012_gap_fill"
148,"coral","health","adjacent and disagg2012_gap_fill"
149,"coral","health",NA
150,"coral","health","georegion and disagg2012_gap_fill"
151,"coral","health","adjacent and disagg2012_gap_fill"
152,"coral","health","adjacent"
153,"coral","health","adjacent and disagg2012_gap_fill"
154,"coral","health","adjacent and disagg2012_gap_fill"
155,"coral","health","adjacent"
156,"coral","health","adjacent and disagg2012_gap_fill"
157,"coral","health","adjacent and disagg2012_gap_fill"
158,"coral","health","adjacent and disagg2012_gap_fill"
159,"coral","health","georegion and disagg2012_gap_fill"
161,"coral","health","disagg2012_gap_fill"
162,"coral","health",NA
163,"coral","health","0"
164,"coral","health","0"
166,"coral","health","0"
167,"coral","health",NA
168,"coral","health",NA
169,"coral","health",NA
171,"coral","health","georegion"
172,"coral","health",NA
173,"coral","health",NA
174,"coral","health",NA
175,"coral","health",NA
176,"coral","health",NA
177,"coral","health",NA
178,"coral","health",NA
179,"coral","health",NA
180,"coral","health",NA
181,"coral","health",NA
182,"coral","health",NA
183,"coral","health",NA
184,"coral","health",NA
186,"coral","health",NA
187,"coral","health",NA
188,"coral","health",NA
189,"coral","health",NA
190,"coral","health","georegion"
191,"coral","health","georegion"
192,"coral","health",NA
193,"coral","health",NA
194,"coral","health",NA
195,"coral","health",NA
196,"coral","health",NA
197,"coral","health",NA
198,"coral","health",NA
199,"coral","health",NA
200,"coral","health",NA
202,"coral","health","adjacent"
203,"coral","health","adjacent"
204,"coral","health","adjacent"
205,"coral","health","0"
206,"coral","health","0"
207,"coral","health","adjacent"
208,"coral","health","adjacent"
209,"coral","health","0"
210,"coral","health","0"
212,"coral","health","adjacent"
213,"coral","health",NA
214,"coral","health","0"
215,"coral","health","adjacent"
216,"coral","health","0"
218,"coral","health",NA
219,"coral","health",NA
220,"coral","health","disagg2012_gap_fill"
221,"coral","health","adjacent and disagg2012_gap_fill"
222,"coral","health",NA
223,"coral","health",NA
224,"coral","health",NA
227,"coral","health",NA
228,"coral","health",NA
231,"coral","health","adjacent"
232,"coral","health",NA
237,"coral","health","adjacent and disagg2012_gap_fill"
244,"coral","health","disagg2012_gap_fill"
245,"coral","health","disagg2012_gap_fill"
247,"coral","health","0"
248,"coral","health","disagg2012_gap_fill"
249,"coral","health","disagg2012_gap_fill"
250,"coral","health","disagg2012_gap_fill"
1,"saltmarsh","health",NA
2,"saltmarsh","health",NA
3,"saltmarsh","health",NA
4,"saltmarsh","health",NA
5,"saltmarsh","health",NA
6,"saltmarsh","health",NA
7,"saltmarsh","health",NA
8,"saltmarsh","health",NA
9,"saltmarsh","health",NA
10,"saltmarsh","health",NA
11,"saltmarsh","health",NA
12,"saltmarsh","health",NA
13,"saltmarsh","health",NA
14,"saltmarsh","health",NA
15,"saltmarsh","health",NA
16,"saltmarsh","health","0"
17,"saltmarsh","health",NA
18,"saltmarsh","health",NA
19,"saltmarsh","health",NA
20,"saltmarsh","health",NA
21,"saltmarsh","health",NA
24,"saltmarsh","health",NA
25,"saltmarsh","health",NA
26,"saltmarsh","health",NA
28,"saltmarsh","health",NA
29,"saltmarsh","health",NA
30,"saltmarsh","health",NA
31,"saltmarsh","health",NA
32,"saltmarsh","health",NA
33,"saltmarsh","health",NA
34,"saltmarsh","health",NA
35,"saltmarsh","health",NA
36,"saltmarsh","health",NA
37,"saltmarsh","health",NA
38,"saltmarsh","health",NA
39,"saltmarsh","health",NA
40,"saltmarsh","health",NA
41,"saltmarsh","health",NA
42,"saltmarsh","health",NA
43,"saltmarsh","health",NA
44,"saltmarsh","health",NA
45,"saltmarsh","health",NA
46,"saltmarsh","health",NA
47,"saltmarsh","health",NA
48,"saltmarsh","health",NA
49,"saltmarsh","health",NA
50,"saltmarsh","health",NA
51,"saltmarsh","health",NA
52,"saltmarsh","health",NA
53,"saltmarsh","health",NA
54,"saltmarsh","health",NA
55,"saltmarsh","health",NA
56,"saltmarsh","health",NA
57,"saltmarsh","health",NA
58,"saltmarsh","health",NA
59,"saltmarsh","health","0"
60,"saltmarsh","health",NA
61,"saltmarsh","health",NA
62,"saltmarsh","health",NA
63,"saltmarsh","health",NA
64,"saltmarsh","health",NA
65,"saltmarsh","health",NA
66,"saltmarsh","health",NA
67,"saltmarsh","health",NA
68,"saltmarsh","health",NA
69,"saltmarsh","health","0"
70,"saltmarsh","health","0"
71,"saltmarsh","health",NA
72,"saltmarsh","health",NA
73,"saltmarsh","health",NA
74,"saltmarsh","health",NA
75,"saltmarsh","health",NA
76,"saltmarsh","health",NA
77,"saltmarsh","health",NA
78,"saltmarsh","health",NA
79,"saltmarsh","health",NA
80,"saltmarsh","health",NA
81,"saltmarsh","health",NA
82,"saltmarsh","health",NA
84,"saltmarsh","health",NA
85,"saltmarsh","health",NA
86,"saltmarsh","health",NA
88,"saltmarsh","health",NA
89,"saltmarsh","health",NA
90,"saltmarsh","health",NA
91,"saltmarsh","health",NA
92,"saltmarsh","health",NA
93,"saltmarsh","health",NA
94,"saltmarsh","health",NA
95,"saltmarsh","health",NA
96,"saltmarsh","health",NA
97,"saltmarsh","health",NA
98,"saltmarsh","health",NA
99,"saltmarsh","health",NA
100,"saltmarsh","health",NA
101,"saltmarsh","health",NA
102,"saltmarsh","health",NA
103,"saltmarsh","health",NA
104,"saltmarsh","health",NA
105,"saltmarsh","health",NA
106,"saltmarsh","health",NA
107,"saltmarsh","health",NA
108,"saltmarsh","health",NA
110,"saltmarsh","health",NA
111,"saltmarsh","health",NA
112,"saltmarsh","health",NA
113,"saltmarsh","health",NA
114,"saltmarsh","health",NA
115,"saltmarsh","health",NA
116,"saltmarsh","health",NA
117,"saltmarsh","health",NA
118,"saltmarsh","health",NA
119,"saltmarsh","health",NA
120,"saltmarsh","health",NA
121,"saltmarsh","health",NA
122,"saltmarsh","health",NA
123,"saltmarsh","health",NA
124,"saltmarsh","health",NA
125,"saltmarsh","health",NA
126,"saltmarsh","health",NA
127,"saltmarsh","health",NA
129,"saltmarsh","health",NA
130,"saltmarsh","health",NA
131,"saltmarsh","health",NA
132,"saltmarsh","health",NA
133,"saltmarsh","health",NA
134,"saltmarsh","health",NA
135,"saltmarsh","health",NA
136,"saltmarsh","health",NA
137,"saltmarsh","health",NA
138,"saltmarsh","health",NA
139,"saltmarsh","health",NA
140,"saltmarsh","health",NA
141,"saltmarsh","health",NA
143,"saltmarsh","health",NA
144,"saltmarsh","health",NA
145,"saltmarsh","health",NA
146,"saltmarsh","health",NA
147,"saltmarsh","health",NA
148,"saltmarsh","health",NA
149,"saltmarsh","health",NA
150,"saltmarsh","health",NA
151,"saltmarsh","health",NA
152,"saltmarsh","health",NA
153,"saltmarsh","health","disagg2012_gap_fill"
154,"saltmarsh","health","disagg2012_gap_fill"
155,"saltmarsh","health",NA
156,"saltmarsh","health","disagg2012_gap_fill"
157,"saltmarsh","health",NA
158,"saltmarsh","health",NA
159,"saltmarsh","health",NA
161,"saltmarsh","health",NA
162,"saltmarsh","health","0"
163,"saltmarsh","health","0"
164,"saltmarsh","health",NA
166,"saltmarsh","health",NA
167,"saltmarsh","health",NA
168,"saltmarsh","health",NA
169,"saltmarsh","health",NA
171,"saltmarsh","health",NA
172,"saltmarsh","health",NA
173,"saltmarsh","health",NA
174,"saltmarsh","health",NA
175,"saltmarsh","health",NA
176,"saltmarsh","health","0"
177,"saltmarsh","health","0"
178,"saltmarsh","health","0"
179,"saltmarsh","health","0"
180,"saltmarsh","health","0"
181,"saltmarsh","health","0"
182,"saltmarsh","health",NA
183,"saltmarsh","health",NA
184,"saltmarsh","health","0"
186,"saltmarsh","health",NA
187,"saltmarsh","health",NA
188,"saltmarsh","health",NA
189,"saltmarsh","health",NA
190,"saltmarsh","health",NA
191,"saltmarsh","health",NA
192,"saltmarsh","health",NA
193,"saltmarsh","health",NA
194,"saltmarsh","health",NA
195,"saltmarsh","health",NA
196,"saltmarsh","health",NA
197,"saltmarsh","health",NA
198,"saltmarsh","health",NA
199,"saltmarsh","health",NA
200,"saltmarsh","health",NA
202,"saltmarsh","health",NA
203,"saltmarsh","health",NA
204,"saltmarsh","health",NA
205,"saltmarsh","health",NA
206,"saltmarsh","health",NA
207,"saltmarsh","health",NA
208,"saltmarsh","health",NA
209,"saltmarsh","health","0"
210,"saltmarsh","health",NA
212,"saltmarsh","health",NA
213,"saltmarsh","health",NA
214,"saltmarsh","health",NA
215,"saltmarsh","health",NA
216,"saltmarsh","health",NA
218,"saltmarsh","health","0"
219,"saltmarsh","health",NA
220,"saltmarsh","health",NA
221,"saltmarsh","health",NA
222,"saltmarsh","health","0"
223,"saltmarsh","health",NA
224,"saltmarsh","health",NA
227,"saltmarsh","health","disagg2012_gap_fill"
228,"saltmarsh","health","disagg2012_gap_fill"
231,"saltmarsh","health",NA
232,"saltmarsh","health",NA
237,"saltmarsh","health",NA
244,"saltmarsh","health",NA
245,"saltmarsh","health",NA
247,"saltmarsh","health",NA
248,"saltmarsh","health",NA
249,"saltmarsh","health",NA
250,"saltmarsh","health",NA
1,"seagrass","health","georegion and disagg2012_gap_fill"
2,"seagrass","health","georegion and disagg2012_gap_fill"
3,"seagrass","health",NA
4,"seagrass","health",NA
5,"seagrass","health","adjacent"
6,"seagrass","health","georegion"
7,"seagrass","health","adjacent"
8,"seagrass","health","georegion"
9,"seagrass","health","georegion"
10,"seagrass","health",NA
11,"seagrass","health","georegion"
12,"seagrass","health",NA
13,"seagrass","health","adjacent and disagg2012_gap_fill"
14,"seagrass","health","adjacent"
15,"seagrass","health","adjacent"
16,"seagrass","health","0"
17,"seagrass","health","adjacent"
18,"seagrass","health","georegion"
19,"seagrass","health",NA
20,"seagrass","health",NA
21,"seagrass","health",NA
24,"seagrass","health",NA
25,"seagrass","health","georegion"
26,"seagrass","health","georegion and disagg2012_gap_fill"
28,"seagrass","health","georegion"
29,"seagrass","health","georegion and disagg2012_gap_fill"
30,"seagrass","health",NA
31,"seagrass","health",NA
32,"seagrass","health",NA
33,"seagrass","health",NA
34,"seagrass","health",NA
35,"seagrass","health",NA
36,"seagrass","health",NA
37,"seagrass","health","georegion"
38,"seagrass","health",NA
39,"seagrass","health","georegion"
40,"seagrass","health","georegion"
41,"seagrass","health","adjacent"
42,"seagrass","health","georegion"
43,"seagrass","health","georegion"
44,"seagrass","health",NA
45,"seagrass","health","georegion"
46,"seagrass","health",NA
47,"seagrass","health","georegion"
48,"seagrass","health",NA
49,"seagrass","health","georegion"
50,"seagrass","health","georegion"
51,"seagrass","health","georegion"
52,"seagrass","health","georegion"
53,"seagrass","health",NA
54,"seagrass","health","georegion"
55,"seagrass","health",NA
56,"seagrass","health",NA
57,"seagrass","health",NA
58,"seagrass","health","disagg2012_gap_fill"
59,"seagrass","health",NA
60,"seagrass","health",NA
61,"seagrass","health",NA
62,"seagrass","health",NA
63,"seagrass","health",NA
64,"seagrass","health",NA
65,"seagrass","health",NA
66,"seagrass","health","georegion"
67,"seagrass","health",NA
68,"seagrass","health","georegion"
69,"seagrass","health",NA
70,"seagrass","health",NA
71,"seagrass","health",NA
72,"seagrass","health",NA
73,"seagrass","health","adjacent"
74,"seagrass","health",NA
75,"seagrass","health","georegion"
76,"seagrass","health",NA
77,"seagrass","health",NA
78,"seagrass","health",NA
79,"seagrass","health","georegion"
80,"seagrass","health",NA
81,"seagrass","health",NA
82,"seagrass","health",NA
84,"seagrass","health",NA
85,"seagrass","health",NA
86,"seagrass","health",NA
88,"seagrass","health",NA
89,"seagrass","health",NA
90,"seagrass","health",NA
91,"seagrass","health",NA
92,"seagrass","health",NA
93,"seagrass","health",NA
94,"seagrass","health",NA
95,"seagrass","health",NA
96,"seagrass","health","georegion"
97,"seagrass","health",NA
98,"seagrass","health","georegion"
99,"seagrass","health","georegion"
100,"seagrass","health",NA
101,"seagrass","health",NA
102,"seagrass","health","0"
103,"seagrass","health",NA
104,"seagrass","health",NA
105,"seagrass","health",NA
106,"seagrass","health","georegion"
107,"seagrass","health",NA
108,"seagrass","health",NA
110,"seagrass","health","adjacent"
111,"seagrass","health","disagg2012_gap_fill"
112,"seagrass","health","adjacent"
113,"seagrass","health","disagg2012_gap_fill"
114,"seagrass","health","adjacent"
115,"seagrass","health","adjacent"
116,"seagrass","health","0"
117,"seagrass","health","disagg2012_gap_fill"
118,"seagrass","health","disagg2012_gap_fill"
119,"seagrass","health","adjacent"
120,"seagrass","health","adjacent"
121,"seagrass","health","disagg2012_gap_fill"
122,"seagrass","health","georegion"
123,"seagrass","health","georegion"
124,"seagrass","health","georegion"
125,"seagrass","health","georegion"
126,"seagrass","health",NA
127,"seagrass","health",NA
129,"seagrass","health","adjacent"
130,"seagrass","health",NA
131,"seagrass","health","adjacent"
132,"seagrass","health","0"
133,"seagrass","health","adjacent"
134,"seagrass","health",NA
135,"seagrass","health","adjacent"
136,"seagrass","health",NA
137,"seagrass","health",NA
138,"seagrass","health",NA
139,"seagrass","health","adjacent"
140,"seagrass","health","adjacent and disagg2012_gap_fill"
141,"seagrass","health",NA
143,"seagrass","health",NA
144,"seagrass","health",NA
145,"seagrass","health",NA
146,"seagrass","health",NA
147,"seagrass","health","georegion and disagg2012_gap_fill"
148,"seagrass","health",NA
149,"seagrass","health",NA
150,"seagrass","health",NA
151,"seagrass","health","adjacent and disagg2012_gap_fill"
152,"seagrass","health","georegion"
153,"seagrass","health",NA
154,"seagrass","health",NA
155,"seagrass","health","georegion"
156,"seagrass","health",NA
157,"seagrass","health",NA
158,"seagrass","health",NA
159,"seagrass","health",NA
161,"seagrass","health",NA
162,"seagrass","health",NA
163,"seagrass","health","0"
164,"seagrass","health","adjacent-georegion"
166,"seagrass","health","adjacent"
167,"seagrass","health",NA
168,"seagrass","health",NA
169,"seagrass","health",NA
171,"seagrass","health","georegion"
172,"seagrass","health",NA
173,"seagrass","health",NA
174,"seagrass","health",NA
175,"seagrass","health","0"
176,"seagrass","health",NA
177,"seagrass","health",NA
178,"seagrass","health","adjacent"
179,"seagrass","health","0"
180,"seagrass","health",NA
181,"seagrass","health",NA
182,"seagrass","health","0"
183,"seagrass","health",NA
184,"seagrass","health","adjacent"
186,"seagrass","health",NA
187,"seagrass","health",NA
188,"seagrass","health",NA
189,"seagrass","health",NA
190,"seagrass","health","georegion"
191,"seagrass","health","georegion"
192,"seagrass","health","georegion"
193,"seagrass","health","georegion"
194,"seagrass","health","georegion"
195,"seagrass","health",NA
196,"seagrass","health","georegion"
197,"seagrass","health",NA
198,"seagrass","health",NA
199,"seagrass","health",NA
200,"seagrass","health","georegion"
202,"seagrass","health","georegion"
203,"seagrass","health","georegion"
204,"seagrass","health",NA
205,"seagrass","health","georegion"
206,"seagrass","health","georegion"
207,"seagrass","health","georegion"
208,"seagrass","health","georegion"
209,"seagrass","health","adjacent"
210,"seagrass","health","0"
212,"seagrass","health","georegion"
213,"seagrass","health",NA
214,"seagrass","health","georegion"
215,"seagrass","health","georegion"
216,"seagrass","health","adjacent"
218,"seagrass","health","adjacent"
219,"seagrass","health",NA
220,"seagrass","health","adjacent and disagg2012_gap_fill"
221,"seagrass","health","adjacent and disagg2012_gap_fill"
222,"seagrass","health","adjacent"
223,"seagrass","health",NA
224,"seagrass","health",NA
227,"seagrass","health",NA
228,"seagrass","health",NA
231,"seagrass","health","georegion"
232,"seagrass","health",NA
237,"seagrass","health",NA
244,"seagrass","health",NA
245,"seagrass","health","adjacent and disagg2012_gap_fill"
247,"seagrass","health",NA
248,"seagrass","health","adjacent and disagg2012_gap_fill"
249,"seagrass","health","adjacent and disagg2012_gap_fill"
250,"seagrass","health","adjacent and disagg2012_gap_fill"
1,"soft_bottom","health","disagg2012_gap_fill"
2,"soft_bottom","health","disagg2012_gap_fill"
3,"soft_bottom","health","disagg2012_gap_fill"
4,"soft_bottom","health","disagg2012_gap_fill"
5,"soft_bottom","health","0"
6,"soft_bottom","health","0"
7,"soft_bottom","health","0"
8,"soft_bottom","health","0"
9,"soft_bottom","health","0"
10,"soft_bottom","health","0"
11,"soft_bottom","health","0"
12,"soft_bottom","health",NA
13,"soft_bottom","health","disagg2012_gap_fill"
14,"soft_bottom","health","0"
15,"soft_bottom","health","0"
16,"soft_bottom","health","0"
17,"soft_bottom","health","0"
18,"soft_bottom","health","0"
19,"soft_bottom","health","0"
20,"soft_bottom","health","0"
21,"soft_bottom","health","0"
24,"soft_bottom","health","0"
25,"soft_bottom","health","0"
26,"soft_bottom","health","disagg2012_gap_fill"
28,"soft_bottom","health","0"
29,"soft_bottom","health","disagg2012_gap_fill"
30,"soft_bottom","health","disagg2012_gap_fill"
31,"soft_bottom","health","0"
32,"soft_bottom","health","disagg2012_gap_fill"
33,"soft_bottom","health","disagg2012_gap_fill"
34,"soft_bottom","health","disagg2012_gap_fill"
35,"soft_bottom","health",NA
36,"soft_bottom","health",NA
37,"soft_bottom","health","0"
38,"soft_bottom","health","0"
39,"soft_bottom","health","0"
40,"soft_bottom","health","0"
41,"soft_bottom","health","0"
42,"soft_bottom","health","0"
43,"soft_bottom","health","0"
44,"soft_bottom","health","0"
45,"soft_bottom","health","0"
46,"soft_bottom","health","0"
47,"soft_bottom","health","0"
48,"soft_bottom","health","0"
49,"soft_bottom","health","0"
50,"soft_bottom","health","0"
51,"soft_bottom","health","0"
52,"soft_bottom","health","0"
53,"soft_bottom","health","0"
54,"soft_bottom","health","0"
55,"soft_bottom","health","disagg2012_gap_fill"
56,"soft_bottom","health","0"
57,"soft_bottom","health","disagg2012_gap_fill"
58,"soft_bottom","health","disagg2012_gap_fill"
59,"soft_bottom","health","0"
60,"soft_bottom","health","0"
61,"soft_bottom","health","0"
62,"soft_bottom","health","0"
63,"soft_bottom","health","0"
64,"soft_bottom","health","0"
65,"soft_bottom","health","0"
66,"soft_bottom","health","0"
67,"soft_bottom","health","0"
68,"soft_bottom","health","0"
69,"soft_bottom","health","0"
70,"soft_bottom","health","0"
71,"soft_bottom","health","0"
72,"soft_bottom","health","0"
73,"soft_bottom","health","0"
74,"soft_bottom","health","0"
75,"soft_bottom","health","0"
76,"soft_bottom","health","0"
77,"soft_bottom","health","0"
78,"soft_bottom","health","0"
79,"soft_bottom","health","0"
80,"soft_bottom","health","0"
81,"soft_bottom","health","0"
82,"soft_bottom","health","0"
84,"soft_bottom","health","0"
85,"soft_bottom","health","disagg2012_gap_fill"
86,"soft_bottom","health","disagg2012_gap_fill"
88,"soft_bottom","health","disagg2012_gap_fill"
89,"soft_bottom","health","disagg2012_gap_fill"
90,"soft_bottom","health","disagg2012_gap_fill"
91,"soft_bottom","health",NA
92,"soft_bottom","health","disagg2012_gap_fill"
93,"soft_bottom","health","disagg2012_gap_fill"
94,"soft_bottom","health","disagg2012_gap_fill"
95,"soft_bottom","health","disagg2012_gap_fill"
96,"soft_bottom","health","0"
97,"soft_bottom","health","0"
98,"soft_bottom","health","0"
99,"soft_bottom","health",NA
100,"soft_bottom","health","0"
101,"soft_bottom","health","0"
102,"soft_bottom","health","0"
103,"soft_bottom","health","0"
104,"soft_bottom","health","0"
105,"soft_bottom","health",NA
106,"soft_bottom","health","0"
107,"soft_bottom","health","0"
108,"soft_bottom","health","disagg2012_gap_fill"
110,"soft_bottom","health","0"
111,"soft_bottom","health","disagg2012_gap_fill"
112,"soft_bottom","health","0"
113,"soft_bottom","health","disagg2012_gap_fill"
114,"soft_bottom","health","0"
115,"soft_bottom","health","0"
116,"soft_bottom","health","0"
117,"soft_bottom","health","disagg2012_gap_fill"
118,"soft_bottom","health","disagg2012_gap_fill"
119,"soft_bottom","health","0"
120,"soft_bottom","health","0"
