"rgn_id","sciname","category"
19,"Alopias vulpinus","VU"
19,"Cheilinus undulatus","EN"
19,"Chelonia mydas","EN"
19,"Dermochelys coriacea","VU"
19,"Dermochelys coriacea","CR"
19,"Galeocerdo cuvier","NT"
19,"Isurus oxyrinchus","VU"
19,"Megaptera novaeangliae","LC"
19,"Megaptera novaeangliae","EN"
19,"Prionace glauca","NT"
19,"Rhincodon typus","VU"
19,"Triaenodon obesus","NT"
20,"Alopias vulpinus","VU"
20,"Balaenoptera acutorostrata","LC"
20,"Balaenoptera borealis","EN"
20,"Balaenoptera physalus","EN"
20,"Dermochelys coriacea","VU"
20,"Dermochelys coriacea","CR"
20,"Eschrichtius robustus","CR"
20,"Isurus oxyrinchus","VU"
20,"Isurus oxyrinchus","VU"
20,"Megaptera novaeangliae","LC"
21,"Alopias vulpinus","VU"
21,"Balaenoptera acutorostrata","LC"
21,"Balaenoptera borealis","EN"
21,"Balaenoptera physalus","EN"
21,"Dermochelys coriacea","VU"
21,"Dermochelys coriacea","CR"
21,"Eschrichtius robustus","CR"
21,"Isurus oxyrinchus","VU"
21,"Isurus oxyrinchus","VU"
21,"Megaptera novaeangliae","LC"
24,"Cheilinus undulatus","EN"
24,"Dermochelys coriacea","VU"
24,"Dermochelys coriacea","CR"
24,"Eretmochelys imbricata","CR"
24,"Isurus oxyrinchus","VU"
24,"Lepidochelys olivacea","VU"
24,"Orcaella brevirostris","VU"
24,"Rhincodon typus","VU"
25,"Balaenoptera acutorostrata","LC"
25,"Balaenoptera musculus","EN"
25,"Carcharhinus melanopterus","NT"
25,"Cheilinus undulatus","EN"
25,"Chelonia mydas","EN"
25,"Dermochelys coriacea","VU"
25,"Dermochelys coriacea","CR"
25,"Eretmochelys imbricata","CR"
25,"Isurus oxyrinchus","VU"
25,"Lepidochelys olivacea","VU"
25,"Orcaella brevirostris","VU"
25,"Prionace glauca","NT"
25,"Rhincodon typus","VU"
28,"Balaenoptera musculus","EN"
28,"Cheilinus undulatus","EN"
28,"Chelonia mydas","EN"
28,"Dermochelys coriacea","VU"
28,"Dermochelys coriacea","CR"
28,"Eretmochelys imbricata","CR"
28,"Megaptera novaeangliae","LC"
28,"Prionace glauca","NT"
28,"Triaenodon obesus","NT"
29,"Cheilinus undulatus","EN"
29,"Chelonia mydas","EN"
29,"Dermochelys coriacea","VU"
29,"Dermochelys coriacea","CR"
29,"Eretmochelys imbricata","CR"
29,"Prionace glauca","NT"
29,"Triaenodon obesus","NT"
31,"Balaenoptera musculus","EN"
31,"Balaenoptera physalus","EN"
31,"Carcharhinus amblyrhynchos","NT"
31,"Carcharhinus melanopterus","NT"
31,"Carcharodon carcharias","VU"
31,"Cheilinus undulatus","EN"
31,"Chelonia mydas","EN"
31,"Dermochelys coriacea","VU"
31,"Dermochelys coriacea","CR"
31,"Eretmochelys imbricata","CR"
31,"Megaptera novaeangliae","LC"
31,"Triaenodon obesus","NT"
32,"Balaenoptera borealis","EN"
32,"Balaenoptera musculus","EN"
32,"Balaenoptera physalus","EN"
32,"Carcharhinus amblyrhynchos","NT"
32,"Megaptera novaeangliae","LC"
32,"Prionace glauca","NT"
32,"Triaenodon obesus","NT"
37,"Balaenoptera musculus","EN"
37,"Balaenoptera physalus","EN"
37,"Carcharhinus melanopterus","NT"
37,"Carcharodon carcharias","VU"
37,"Chelonia mydas","EX"
37,"Dermochelys coriacea","VU"
37,"Dermochelys coriacea","CR"
37,"Eretmochelys imbricata","CR"
37,"Isurus oxyrinchus","VU"
37,"Isurus oxyrinchus","VU"
37,"Megaptera novaeangliae","LC"
37,"Prionace glauca","NT"
37,"Triaenodon obesus","NT"
38,"Alopias vulpinus","VU"
38,"Carcharhinus amblyrhynchos","NT"
38,"Cheilinus undulatus","EN"
38,"Chelonia mydas","EN"
38,"Eretmochelys imbricata","CR"
39,"Alopias vulpinus","VU"
39,"Balaenoptera musculus","EN"
39,"Carcharhinus melanopterus","NT"
39,"Cheilinus undulatus","EN"
39,"Chelonia mydas","EN"
39,"Eretmochelys imbricata","CR"
39,"Isurus oxyrinchus","VU"
39,"Isurus oxyrinchus","VU"
39,"Lepidochelys olivacea","VU"
39,"Megaptera novaeangliae","LC"
39,"Prionace glauca","NT"
39,"Triaenodon obesus","NT"
40,"Alopias vulpinus","VU"
40,"Balaenoptera musculus","EN"
40,"Balaenoptera physalus","EN"
40,"Carcharhinus melanopterus","NT"
40,"Carcharodon carcharias","VU"
40,"Caretta caretta","EN"
40,"Cheilinus undulatus","EN"
40,"Chelonia mydas","EN"
40,"Dermochelys coriacea","VU"
40,"Eretmochelys imbricata","CR"
40,"Isurus oxyrinchus","VU"
40,"Isurus oxyrinchus","VU"
40,"Lepidochelys olivacea","VU"
40,"Megaptera novaeangliae","LC"
40,"Megaptera novaeangliae","EN"
40,"Prionace glauca","NT"
40,"Triaenodon obesus","NT"
41,"Alopias vulpinus","VU"
41,"Balaenoptera acutorostrata","LC"
41,"Balaenoptera musculus","EN"
41,"Balaenoptera physalus","EN"
41,"Carcharhinus melanopterus","NT"
41,"Carcharodon carcharias","VU"
41,"Caretta caretta","EN"
41,"Cheilinus undulatus","EN"
41,"Chelonia mydas","EN"
41,"Dermochelys coriacea","VU"
41,"Dermochelys coriacea","CR"
41,"Eretmochelys imbricata","CR"
41,"Galeocerdo cuvier","NT"
41,"Isurus oxyrinchus","VU"
41,"Isurus oxyrinchus","VU"
41,"Lepidochelys olivacea","VU"
41,"Megaptera novaeangliae","LC"
41,"Prionace glauca","NT"
41,"Rhincodon typus","VU"
41,"Triaenodon obesus","NT"
42,"Alopias vulpinus","VU"
42,"Balaenoptera borealis","EN"
42,"Balaenoptera musculus","EN"
42,"Balaenoptera physalus","EN"
42,"Carcharhinus amblyrhynchos","NT"
42,"Carcharhinus melanopterus","NT"
42,"Carcharodon carcharias","VU"
42,"Caretta caretta","EN"
42,"Caretta caretta","EN"
42,"Cheilinus undulatus","EN"
42,"Chelonia mydas","EN"
42,"Chelonia mydas","EN"
42,"Dermochelys coriacea","VU"
42,"Dermochelys coriacea","CR"
42,"Eretmochelys imbricata","CR"
42,"Eretmochelys imbricata","CR"
42,"Isurus oxyrinchus","VU"
42,"Isurus oxyrinchus","VU"
42,"Isurus paucus","VU"
42,"Lepidochelys olivacea","VU"
42,"Lepidochelys olivacea","VU"
42,"Megaptera novaeangliae","LC"
42,"Prionace glauca","NT"
42,"Rhincodon typus","VU"
42,"Triaenodon obesus","NT"
43,"Alopias vulpinus","VU"
43,"Balaenoptera borealis","EN"
43,"Balaenoptera musculus","EN"
43,"Carcharhinus melanopterus","NT"
43,"Carcharodon carcharias","VU"
43,"Cheilinus undulatus","EN"
43,"Chelonia mydas","EN"
43,"Dermochelys coriacea","VU"
43,"Dermochelys coriacea","CR"
43,"Eretmochelys imbricata","CR"
43,"Galeocerdo cuvier","NT"
43,"Isurus oxyrinchus","VU"
43,"Isurus oxyrinchus","VU"
43,"Lepidochelys olivacea","VU"
43,"Megaptera novaeangliae","LC"
43,"Prionace glauca","NT"
43,"Rhincodon typus","VU"
43,"Triaenodon obesus","NT"
44,"Alopias vulpinus","VU"
44,"Balaenoptera musculus","EN"
44,"Carcharhinus melanopterus","NT"
44,"Cheilinus undulatus","EN"
44,"Chelonia mydas","EN"
44,"Eretmochelys imbricata","CR"
44,"Galeocerdo cuvier","NT"
44,"Isurus oxyrinchus","VU"
44,"Isurus oxyrinchus","VU"
44,"Lepidochelys olivacea","VU"
44,"Megaptera novaeangliae","LC"
44,"Prionace glauca","NT"
44,"Rhincodon typus","VU"
44,"Triaenodon obesus","NT"
45,"Balaenoptera musculus","EN"
45,"Carcharhinus melanopterus","NT"
45,"Caretta caretta","EN"
45,"Cheilinus undulatus","EN"
45,"Chelonia mydas","EN"
45,"Dermochelys coriacea","VU"
45,"Eretmochelys imbricata","CR"
45,"Galeocerdo cuvier","NT"
45,"Isurus oxyrinchus","VU"
45,"Lepidochelys olivacea","VU"
45,"Prionace glauca","NT"
45,"Rhincodon typus","VU"
45,"Triaenodon obesus","NT"
46,"Alopias vulpinus","VU"
46,"Balaenoptera musculus","EN"
46,"Carcharhinus melanopterus","NT"
46,"Cheilinus undulatus","EN"
46,"Galeocerdo cuvier","NT"
46,"Megaptera novaeangliae","LC"
46,"Prionace glauca","NT"
46,"Rhincodon typus","VU"
46,"Triaenodon obesus","NT"
47,"Alopias vulpinus","VU"
47,"Balaenoptera musculus","EN"
47,"Cheilinus undulatus","EN"
47,"Chelonia mydas","EN"
47,"Eretmochelys imbricata","CR"
47,"Galeocerdo cuvier","NT"
47,"Isurus oxyrinchus","VU"
47,"Lepidochelys olivacea","VU"
47,"Megaptera novaeangliae","LC"
47,"Megaptera novaeangliae","EN"
47,"Prionace glauca","NT"
47,"Rhincodon typus","VU"
47,"Triaenodon obesus","NT"
48,"Balaenoptera musculus","EN"
48,"Balaenoptera physalus","EN"
48,"Caretta caretta","EN"
48,"Chelonia mydas","EN"
48,"Eretmochelys imbricata","CR"
48,"Isurus oxyrinchus","VU"
48,"Isurus oxyrinchus","VU"
48,"Lepidochelys olivacea","VU"
48,"Megaptera novaeangliae","LC"
48,"Megaptera novaeangliae","EN"
48,"Prionace glauca","NT"
48,"Rhincodon typus","VU"
49,"Alopias vulpinus","VU"
49,"Cheilinus undulatus","EN"
49,"Eretmochelys imbricata","CR"
49,"Galeocerdo cuvier","NT"
49,"Isurus oxyrinchus","VU"
49,"Lepidochelys olivacea","VU"
49,"Prionace glauca","NT"
49,"Rhincodon typus","VU"
49,"Triaenodon obesus","NT"
50,"Balaenoptera physalus","EN"
50,"Cheilinus undulatus","EN"
50,"Chelonia mydas","EN"
50,"Eretmochelys imbricata","CR"
50,"Galeocerdo cuvier","NT"
50,"Isurus oxyrinchus","VU"
50,"Prionace glauca","NT"
50,"Rhincodon typus","VU"
50,"Triaenodon obesus","NT"
51,"Chelonia mydas","EN"
51,"Eretmochelys imbricata","CR"
51,"Megaptera novaeangliae","EN"
51,"Prionace glauca","NT"
52,"Caretta caretta","EN"
52,"Chelonia mydas","EN"
52,"Dermochelys coriacea","VU"
52,"Eretmochelys imbricata","CR"
52,"Prionace glauca","NT"
52,"Rhincodon typus","VU"
53,"Alopias vulpinus","VU"
53,"Balaenoptera musculus","EN"
53,"Balaenoptera physalus","EN"
53,"Carcharhinus melanopterus","NT"
53,"Chelonia mydas","EN"
53,"Chelonia mydas","EN"
53,"Isurus oxyrinchus","VU"
53,"Isurus oxyrinchus","VU"
53,"Lepidochelys olivacea","VU"
53,"Lepidochelys olivacea","VU"
53,"Megaptera novaeangliae","LC"
53,"Megaptera novaeangliae","EN"
53,"Prionace glauca","NT"
53,"Rhincodon typus","VU"
53,"Steno bredanensis","LC"
53,"Steno bredanensis","LC"
53,"Tursiops truncatus","LC"
54,"Balaenoptera physalus","EN"
54,"Chelonia mydas","EN"
54,"Eretmochelys imbricata","CR"
54,"Megaptera novaeangliae","LC"
54,"Megaptera novaeangliae","EN"
54,"Prionace glauca","NT"
54,"Rhincodon typus","VU"
56,"Alopias vulpinus","VU"
56,"Balaenoptera acutorostrata","LC"
56,"Balaenoptera borealis","EN"
56,"Balaenoptera musculus","EN"
56,"Balaenoptera physalus","EN"
56,"Isurus oxyrinchus","VU"
56,"Lepidochelys olivacea","VU"
56,"Megaptera novaeangliae","LC"
56,"Prionace glauca","NT"
56,"Rhincodon typus","VU"
59,"Balaenoptera acutorostrata","LC"
59,"Balaenoptera physalus","EN"
59,"Cetorhinus maximus","EN"
59,"Cetorhinus maximus","VU"
60,"Alopias vulpinus","VU"
60,"Balaenoptera borealis","EN"
60,"Balaenoptera musculus","EN"
60,"Balaenoptera physalus","EN"
60,"Balaenoptera physalus","VU"
60,"Carcharodon carcharias","VU"
60,"Cetorhinus maximus","EN"
60,"Cetorhinus maximus","VU"
60,"Isurus oxyrinchus","VU"
60,"Isurus oxyrinchus","VU"
60,"Lamna nasus","CR"
60,"Lamna nasus","VU"
61,"Alopias vulpinus","VU"
61,"Balaenoptera acutorostrata","LC"
61,"Balaenoptera physalus","EN"
61,"Balaenoptera physalus","VU"
61,"Carcharodon carcharias","VU"
61,"Caretta caretta","EN"
61,"Cetorhinus maximus","EN"
61,"Cetorhinus maximus","VU"
61,"Dermochelys coriacea","LC"
61,"Dermochelys coriacea","VU"
61,"Isurus oxyrinchus","VU"
61,"Lamna nasus","CR"
61,"Megaptera novaeangliae","LC"
61,"Prionace glauca","NT"
62,"Alopias vulpinus","VU"
62,"Balaenoptera acutorostrata","LC"
62,"Balaenoptera borealis","EN"
62,"Balaenoptera musculus","EN"
62,"Balaenoptera physalus","EN"
62,"Balaenoptera physalus","VU"
62,"Carcharodon carcharias","VU"
62,"Caretta caretta","EN"
62,"Cetorhinus maximus","EN"
62,"Cetorhinus maximus","VU"
62,"Dermochelys coriacea","LC"
62,"Dermochelys coriacea","VU"
62,"Galeocerdo cuvier","NT"
62,"Isurus oxyrinchus","VU"
62,"Isurus oxyrinchus","VU"
62,"Isurus paucus","VU"
62,"Lamna nasus","VU"
62,"Lamna nasus","CR"
62,"Lepidochelys olivacea","VU"
62,"Megaptera novaeangliae","LC"
62,"Prionace glauca","NT"
62,"Rhincodon typus","VU"
63,"Alopias vulpinus","VU"
63,"Balaenoptera acutorostrata","LC"
63,"Balaenoptera borealis","EN"
63,"Balaenoptera musculus","EN"
63,"Carcharodon carcharias","VU"
63,"Cetorhinus maximus","EN"
63,"Cetorhinus maximus","VU"
63,"Galeocerdo cuvier","NT"
63,"Isurus oxyrinchus","VU"
63,"Isurus oxyrinchus","VU"
63,"Isurus paucus","VU"
63,"Megaptera novaeangliae","LC"
63,"Prionace glauca","NT"
63,"Rhincodon typus","VU"
64,"Alopias vulpinus","VU"
64,"Balaenoptera acutorostrata","LC"
64,"Balaenoptera borealis","EN"
64,"Balaenoptera musculus","EN"
64,"Carcharodon carcharias","VU"
64,"Cetorhinus maximus","VU"
64,"Chelonia mydas","EN"
64,"Dermochelys coriacea","LC"
64,"Dermochelys coriacea","VU"
64,"Galeocerdo cuvier","NT"
64,"Isurus oxyrinchus","VU"
64,"Isurus oxyrinchus","VU"
64,"Isurus paucus","VU"
64,"Lepidochelys olivacea","VU"
64,"Megaptera novaeangliae","LC"
64,"Prionace glauca","NT"
64,"Rhincodon typus","VU"
65,"Balaenoptera acutorostrata","LC"
65,"Dermochelys coriacea","LC"
65,"Dermochelys coriacea","VU"
65,"Dermochelys coriacea","CR"
65,"Galeocerdo cuvier","NT"
65,"Isurus oxyrinchus","VU"
65,"Isurus oxyrinchus","VU"
65,"Lepidochelys olivacea","VU"
65,"Megaptera novaeangliae","LC"
65,"Prionace glauca","NT"
65,"Rhincodon typus","VU"
66,"Alopias vulpinus","VU"
66,"Balaenoptera acutorostrata","LC"
66,"Balaenoptera musculus","EN"
66,"Caretta caretta","EN"
66,"Cetorhinus maximus","VU"
66,"Chelonia mydas","EN"
66,"Dermochelys coriacea","LC"
66,"Dermochelys coriacea","VU"
66,"Dermochelys coriacea","CR"
66,"Galeocerdo cuvier","NT"
66,"Isurus oxyrinchus","VU"
66,"Isurus oxyrinchus","VU"
66,"Lepidochelys olivacea","VU"
66,"Megaptera novaeangliae","LC"
66,"Prionace glauca","NT"
66,"Rhincodon typus","VU"
67,"Balaenoptera physalus","EN"
67,"Balaenoptera physalus","VU"
67,"Carcharodon carcharias","VU"
67,"Caretta caretta","EN"
67,"Cetorhinus maximus","EN"
67,"Cetorhinus maximus","VU"
67,"Dermochelys coriacea","LC"
67,"Dermochelys coriacea","VU"
67,"Isurus oxyrinchus","VU"
67,"Lamna nasus","CR"
67,"Prionace glauca","NT"
68,"Balaenoptera physalus","EN"
68,"Balaenoptera physalus","VU"
68,"Cetorhinus maximus","EN"
68,"Cetorhinus maximus","VU"
68,"Isurus oxyrinchus","VU"
68,"Lamna nasus","CR"
71,"Alopias vulpinus","VU"
72,"Alopias vulpinus","VU"
73,"Balaena mysticetus","NT"
73,"Balaena mysticetus","EN"
73,"Balaenoptera acutorostrata","LC"
73,"Balaenoptera borealis","EN"
73,"Balaenoptera musculus","EN"
73,"Balaenoptera physalus","EN"
73,"Cetorhinus maximus","VU"
73,"Cetorhinus maximus","EN"
73,"Dermochelys coriacea","VU"
73,"Dermochelys coriacea","CR"
73,"Eschrichtius robustus","CR"
73,"Eschrichtius robustus","LC"
73,"Eubalaena japonica","EN"
73,"Isurus oxyrinchus","VU"
73,"Isurus oxyrinchus","VU"
73,"Lamna nasus","CR"
73,"Megaptera novaeangliae","LC"
73,"Ursus maritimus","VU"
74,"Alopias vulpinus","VU"
75,"Alopias vulpinus","VU"
76,"Alopias vulpinus","VU"
76,"Balaenoptera physalus","EN"
76,"Balaenoptera physalus","VU"
76,"Carcharodon carcharias","VU"
76,"Caretta caretta","EN"
76,"Cetorhinus maximus","EN"
76,"Cetorhinus maximus","VU"
76,"Chelonia mydas","EN"
76,"Dermochelys coriacea","LC"
76,"Isurus oxyrinchus","VU"
76,"Lamna nasus","CR"
76,"Prionace glauca","NT"
77,"Alopias vulpinus","VU"
77,"Balaenoptera physalus","EN"
77,"Balaenoptera physalus","VU"
77,"Carcharodon carcharias","VU"
77,"Cetorhinus maximus","VU"
77,"Dermochelys coriacea","LC"
77,"Dermochelys coriacea","VU"
77,"Lamna nasus","CR"
78,"Balaenoptera physalus","EN"
78,"Balaenoptera physalus","VU"
78,"Carcharodon carcharias","VU"
78,"Cetorhinus maximus","EN"
78,"Cetorhinus maximus","VU"
78,"Dermochelys coriacea","LC"
78,"Dermochelys coriacea","VU"
78,"Lamna nasus","CR"
79,"Balaenoptera acutorostrata","LC"
79,"Balaenoptera physalus","EN"
79,"Balaenoptera physalus","VU"
79,"Carcharodon carcharias","VU"
79,"Caretta caretta","EN"
79,"Cetorhinus maximus","EN"
79,"Cetorhinus maximus","VU"
79,"Cheilinus undulatus","EN"
79,"Chelonia mydas","EX"
79,"Dermochelys coriacea","LC"
79,"Dermochelys coriacea","EX"
79,"Isurus oxyrinchus","VU"
79,"Lamna nasus","CR"
79,"Rhincodon typus","VU"
80,"Alopias vulpinus","VU"
80,"Balaenoptera acutorostrata","LC"
80,"Balaenoptera musculus","EN"
80,"Balaenoptera physalus","EN"
80,"Balaenoptera physalus","VU"
80,"Carcharodon carcharias","VU"
80,"Caretta caretta","EN"
80,"Cetorhinus maximus","EN"
80,"Cetorhinus maximus","VU"
80,"Dermochelys coriacea","LC"
80,"Dermochelys coriacea","VU"
80,"Isurus oxyrinchus","VU"
80,"Lamna nasus","CR"
80,"Prionace glauca","NT"
81,"Alopias vulpinus","VU"
81,"Balaenoptera physalus","EN"
81,"Balaenoptera physalus","VU"
81,"Carcharodon carcharias","VU"
81,"Caretta caretta","EN"
81,"Cetorhinus maximus","EN"
81,"Cetorhinus maximus","VU"
81,"Chelonia mydas","EN"
81,"Dermochelys coriacea","LC"
81,"Dermochelys coriacea","VU"
81,"Isurus oxyrinchus","VU"
81,"Lamna nasus","CR"
82,"Alopias vulpinus","VU"
82,"Carcharodon carcharias","VU"
82,"Caretta caretta","EN"
82,"Cetorhinus maximus","EN"
82,"Cetorhinus maximus","VU"
82,"Dermochelys coriacea","LC"
82,"Dermochelys coriacea","VU"
82,"Isurus oxyrinchus","VU"
82,"Lamna nasus","CR"
82,"Prionace glauca","NT"
84,"Alopias vulpinus","VU"
84,"Balaenoptera physalus","EN"
