scenario,goal,long_goal,dimension,region_id,region_name,value,p.value
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,42,Madagascar,0.07716666666666716,2.4334276369066376e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,43,Kenya,0.12450000000000172,1.0186034897589557e-7
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,44,Somalia,0.2868333333333328,6.821123122959238e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,45,Eritrea,0.15183333333333518,1.0724218846327574e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,46,Djibouti,0.21400000000000155,2.2717686302078427e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,47,Yemen,-0.21799999999999944,5.907463465339079e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,48,Oman,-0.6513333333333348,1.2385351875493364e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,49,Sudan,0.032500000000000875,0.3042694614412598
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,50,Saudi Arabia,-0.26233333333333453,0.10832774290044167
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,51,Kuwait,-0.48349999999999643,4.826056452594632e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,52,Bahrain,0.04216666666666551,0.9066664952927416
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,53,Pakistan,0.13833333333333656,5.05223023752248e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,54,United Arab Emirates,0.034000000000008856,0.12687036692367093
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,55,Azores,0.7646666666666698,6.800099767079744e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,56,Cape Verde,0.1441666666666664,0.009771036932032543
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,57,Madeira,0.7521666666666663,7.752272454284039e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,58,Canary Islands,0.7178333333333342,6.703621987434827e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,59,Belgium,0.1871666666666641,6.346525850947939e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,60,Gibraltar,0.6834999999999979,1.1288511896527627e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,61,Tunisia,0.04250000000000041,0.08479946239592372
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,62,Morocco,0.09583333333333356,4.719484434836485e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,63,Western Sahara,0.2291666666666665,0.03401186913119632
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,64,Mauritania,0.003333333333330653,0.8982683460901787
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,65,Gambia,0.06916666666666509,0.05763149882429606
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,66,Senegal,0.16216666666666918,2.8809584007142007e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,67,Libya,0.650500000000002,0.24830270831526682
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,68,Malta,0.8796666666666659,1.3473936959921888e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,69,Latvia,1.1241666666666703,2.157247781996645e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,70,Estonia,0.48666666666666736,1.0713171015522487e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,71,Bulgaria,0.7244999999999996,1.2457773591523062e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,72,Romania,1.315666666666663,1.4248588886693273e-7
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,73,Russia,0.08716666666666861,0.3741332465536084
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,74,Georgia,0.46050000000000196,8.004124574489643e-7
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,75,Ukraine,-0.022833333333331783,0.8486398513412441
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,76,Turkey,0.4830000000000009,5.925723992056857e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,77,Syria,-0.19133333333333102,4.679907916140529e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,78,Lebanon,-0.510666666666666,6.940781079406742e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,79,Israel,0.23483333333333264,1.311868203625338e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,80,Greece,0.49933333333333324,0.01215258699980493
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,81,Cyprus,0.27500000000000074,0.15959978638444353
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,82,Albania,0.2898333333333338,5.4367231979093246e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,84,Algeria,0.04566666666666681,0.097987282293347
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,85,Ascension,0.19216666666666568,4.9609807084608235e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,86,Saint Helena,0.19216666666666568,4.9609807084608235e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,88,Tristan da Cunha,0.19216666666666568,4.9609807084608235e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,95,Falkland Islands,0.19216666666666568,4.9609807084608235e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,96,Sierra Leone,0.09183333333333435,0.00544229597600644
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,97,Liberia,-0.021833333333334076,0.11440578290962143
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,98,Togo,0.09333333333333285,7.338951417409886e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,99,Benin,0.08499999999999988,1.0455275946466382e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,100,Republique du Congo,-0.06433333333333213,0.04076253426185265
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,101,Namibia,0.030499999999996426,0.47399909021692455
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,102,South Africa,0.005500000000001629,0.7248177698911571
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,103,Sao Tome and Principe,0.10916666666666622,1.2899198052864363e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,104,Equatorial Guinea,-2.922499999999998,1.0096389765953148e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,106,Ghana,0.13016666666666737,0.007532923092466841
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,108,Bermuda,0.09150000000000015,4.1349605226891496e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,110,Bahamas,-0.056000000000001854,0.02352890800939123
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,111,Turks and Caicos Islands,0.37849999999999856,0.007656255449937551
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,112,Cuba,0.12283333333333386,7.283882596944155e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,113,Cayman Islands,8.526512829121202e-15,0.12687036692367093
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,114,Haiti,0.04683333333333443,0.022752271956560533
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,115,Dominican Republic,0.7038333333333343,3.708446275869222e-7
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,116,Puerto Rico and Virgin Islands of the United States,0.009333333333330997,0.8633687198944859
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,117,British Virgin Islands,0.05016666666666627,0.011489260201592856
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,118,Anguilla,-0.05066666666666413,0.010953013624515449
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,119,Saint Kitts and Nevis,0.45916666666666656,0.002613250464425407
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,120,Antigua and Barbuda,0.6978333333333341,1.4880448454099838e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,121,Montserrat,0.024333333333333228,0.17403053960439221
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,122,Saint Lucia,0.06783333333333201,0.3418675056120671
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,123,Dominica,-0.09983333333333443,0.049927432435729543
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,124,Barbados,0.15916666666666726,0.005324696319816591
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,125,Grenada,0.7476666666666671,4.136850136553858e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,126,Trinidad and Tobago,-0.47716666666666513,0.004103417447429128
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,127,Saint Vincent and the Grenadines,0.17833333333333207,2.0161159020306812e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,129,Panama,0.9266666666666652,4.907889708997263e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,130,Costa Rica,0.4764999999999998,4.3470138320859503e-7
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,131,Nicaragua,0.06233333333333372,0.3832130788879547
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,132,Colombia,0.2441666666666684,0.002110462349977231
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,133,Honduras,0.10816666666666738,2.2509882360692405e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,134,El Salvador,0.08333333333333331,2.651712628010962e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,135,Mexico,0.23233333333333234,0.00146380945153535
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,136,Guatemala,0.17050000000000026,8.470940685765092e-7
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,137,Ecuador,-0.048833333333332264,0.4344921819905616
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,138,Peru,0.15549999999999803,1.4946194417452698e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,139,Venezuela,-0.15783333333333305,0.005518152867963749
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,140,Guadeloupe and Martinique,0.18450000000000247,1.5560341868188227e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,141,Faeroe Islands,0.1938333333333344,5.08527477903982e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,143,Iceland,0.4804999999999998,9.139060049793617e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,145,Greenland,0.1938333333333344,5.08527477903982e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,146,Pitcairn,0.2524999999999981,0.002769669976865768
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,147,French Polynesia,0.11433333333333542,0.0010618996612876148
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,148,Line Islands (Kiribati),0.19116666666666804,0.003297805953657286
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,151,American Samoa,0.11283333333333465,1.1193447357366702e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,152,Samoa,0.17699999999999957,6.052358982466447e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,153,Cook Islands,0.46033333333333315,3.011660125287485e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,154,Niue,0.060499999999999686,0.0028540375667083766
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,155,Tonga,0.12816666666666612,1.1855363977326865e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,156,Tokelau,0.10849999999999912,3.894911400146797e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,157,Phoenix Islands (Kiribati),0.17400000000000024,0.007994989925110134
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,161,Wallis and Futuna,0.11816666666667025,6.503122849527112e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,162,New Zealand,0.1721666666666652,7.488614921820758e-9
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,163,United States,0.08483333333333788,0.006491468781356895
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,164,Belize,-0.07333333333333128,6.733477536490519e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,166,Jamaica,0.13116666666666826,9.554869103299511e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,167,Guyana,0.29316666666666663,8.903854790505032e-9
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,168,Suriname,-0.4353333333333326,0.002482116585913954
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,169,French Guiana,-0.018833333333330645,0.6989951419481605
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,171,Brazil,-0.32949999999999746,0.002186287746588578
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,172,Argentina,-0.20466666666666664,0.006099916085294149
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,173,Uruguay,0.20550000000000088,3.610719255943831e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,174,Finland,0.12433333333332988,0.05614251335242741
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,175,Denmark,0.19933333333333436,1.230068656230978e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,176,Germany,0.22983333333333247,4.035817447977656e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,177,Netherlands,0.24966666666666523,5.831607803761764e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,178,Poland,0.635500000000001,4.4045493869269007e-7
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,179,France,0.1308333333333306,2.50712565198111e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,180,United Kingdom,0.18083333333333695,6.455765767225812e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,181,Ireland,0.24400000000000843,0.00592958993528782
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,182,Spain,0.4438333333333322,2.222647793638063e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,183,Portugal,0.6313333333333366,0.0010049743467674993
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,184,Italy,0.01583333333333243,0.7861405930377886
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,185,Monaco,0.18649999999999753,4.766341290470668e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,186,Montenegro,0.5900000000000022,3.501629759601841e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,187,Croatia,1.170000000000001,8.163449444968413e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,188,Slovenia,0.723833333333334,1.768390704866971e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,189,Lithuania,0.7019999999999983,1.4271131474857845e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,190,Qatar,8.526512829121202e-15,0.12687036692367093
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,191,Iran,0.20883333333333168,0.0640724371539441
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,192,Iraq,0.05533333333333392,0.45037937914587267
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,193,Guinea Bissau,0.06866666666666982,0.014260807786487485
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,194,Guinea,0.17899999999999822,5.8452200951417985e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,195,Ivory Coast,0.3721666666666653,6.342065237988802e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,196,Nigeria,-0.058166666666666096,0.1110137721158677
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,197,Cameroon,0.12816666666666646,1.4671289402713246e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,198,Gabon,0.02183333333333479,0.7143507733778128
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,199,Democratic Republic of the Congo,0.026166666666666425,0.17716317418413166
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,200,Angola,-0.22866666666666782,0.010400131681355382
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,202,Tanzania,0.04533333333333236,2.0540009566903683e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,203,India,0.38116666666666527,3.9974677444140513e-7
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,204,Bangladesh,0.20850000000000016,1.4061625435387508e-7
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,205,Myanmar,0.3863333333333337,6.027936526559607e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,206,Malaysia,0.8308333333333345,1.0704630678046797e-9
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,207,Vietnam,0.4291666666666662,1.0044589222980101e-9
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,208,Singapore,8.526512829121202e-15,0.12687036692367093
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,209,China,0.534166666666667,1.7990145188309129e-10
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,210,Japan,0.44633333333333414,0.0010466178581733593
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,212,Gilbert Islands (Kiribati),0.10449999999999907,2.8552911328241268e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,214,Egypt,0.13516666666666638,0.040903163079192915
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,215,Jordan,-0.06583333333333194,0.08503869493900268
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,216,Indonesia,0.5068333333333331,6.932613105014107e-11
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,218,Canada,0.12216666666667039,1.331773645516229e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,219,Saint Pierre and Miquelon,0.12383333333333553,2.283757412026094e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,220,Sint Maarten,-1.1276666666666666,3.2363617068117105e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,221,Northern Saint-Martin,0.10033333333333491,2.716905030705916e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,222,Sweden,0.26699999999999774,1.3114972430529594e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,223,Norway,8.526512829121202e-15,0.12687036692367093
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,224,Chile,0.1786666666666664,0.02739460887047044
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,227,Jersey,0.24116666666666303,3.5607031991800046e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,228,Guernsey,0.24116666666666303,3.5607031991800046e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,231,East Timor,-0.002999999999997507,0.7966507824669308
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,232,Bosnia and Herzegovina,0.48983333333333373,1.2778068649698006e-9
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,237,Oecussi Ambeno,0.3788333333333338,6.051829715228388e-8
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,244,Curacao,-0.46633333333333193,3.287726687165187e-6
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,245,Bonaire,0.1336666666666673,3.959665711896004e-4
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,247,Brunei,8.526512829121202e-15,0.12687036692367093
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,248,Saba,0.15399999999999944,6.302720417227793e-5
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,249,Sint Eustatius,0.10833333333333234,0.01871580268815963
2012-2020,AO,Artisanal opportunities,average_yearly_change_in_scores,250,Aruba,0.4175000000000022,0.16656644213495508
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,0,Global average,-0.11516666666666658,1.9307418246507923e-4
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,1,Cocos Islands,-0.1668333333333341,6.228994237820021e-5
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,2,Christmas Island,-0.20700000000000335,0.0036517355508875644
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,3,Norfolk Island,0.03150000000000143,0.2874514216649271
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,4,Macquarie Island,0.03433333333333288,1.041227577798715e-11
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,5,New Caledonia,-0.007666666666665367,0.8470821295880836
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,6,Vanuatu,-0.33499999999999985,0.043734457316928876
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,7,Solomon Islands,-0.1718333333333319,5.6169811035396704e-6
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,8,Palau,0.10299999999999848,0.3633299460147084
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,9,Micronesia,-0.24333333333333299,2.888864977152865e-10
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,10,Nauru,-0.08649999999999874,0.8157475157800758
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,11,Marshall Islands,-0.27466666666666734,7.064602732190011e-10
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,12,Wake Island,-0.3465000000000001,1.6618540546034853e-7
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,13,Northern Mariana Islands and Guam,-0.2780000000000024,3.269365188113357e-8
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,14,Taiwan,-0.14616666666666825,2.730364660084181e-7
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,15,Philippines,0.25466666666666665,0.053299555340660894
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,16,Australia,-0.038499999999999555,3.064694382942642e-12
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,17,Papua New Guinea,-0.11899999999999998,3.289363137664087e-7
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,18,Fiji,0.24666666666666653,0.038586321120130065
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,19,Tuvalu,-0.3921666666666637,0.001188353207922136
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,20,South Korea,-0.12766666666666304,1.2546548716156554e-4
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,21,North Korea,-0.13349999999999768,4.2576620664738853e-7
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,24,Cambodia,0.017666666666668607,0.7286996511472069
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,25,Thailand,0.14266666666666694,0.028163629203795268
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,26,Andaman and Nicobar,-1.2484999999999993,3.527605246710863e-4
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,28,Comoro Islands,2.2076666666666633,3.22838925673178e-4
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,29,Mayotte,-0.038333333333332574,0.08324283514274429
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,30,Glorioso Islands,-0.14933333333333298,0.026976883266707698
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,31,Seychelles,-0.12949999999999967,1.0257103266660806e-7
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,32,R_union,-0.1400000000000029,8.62873892891275e-12
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,33,Juan de Nova Island,-0.12750000000000244,1.4992154093837354e-5
2012-2020,BD,Biodiversity,average_yearly_change_in_scores,34,Bassas da India,-0.1171666666666688,9.62338678506038e-6
