"scenario","goal","dimension","region_id","value"
2012,"AO","likely_future_state",120,71.74
2012,"AO","likely_future_state",121,78.09
2012,"AO","likely_future_state",122,76.91
2012,"AO","likely_future_state",123,75.99
2012,"AO","likely_future_state",124,63.91
2012,"AO","likely_future_state",125,59.36
2012,"AO","likely_future_state",126,71.89
2012,"AO","likely_future_state",127,60.48
2012,"AO","likely_future_state",129,62.42
2012,"AO","likely_future_state",130,62.12
2012,"AO","likely_future_state",131,54.58
2012,"AO","likely_future_state",132,62.21
2012,"AO","likely_future_state",133,54.34
2012,"AO","likely_future_state",134,73.61
2012,"AO","likely_future_state",135,61.47
2012,"AO","likely_future_state",136,55.8
2012,"AO","likely_future_state",137,64.02
2012,"AO","likely_future_state",138,71.75
2012,"AO","likely_future_state",139,69.58
2012,"AO","likely_future_state",140,80.95
2012,"AO","likely_future_state",141,96.54
2012,"AO","likely_future_state",143,80.8
2012,"AO","likely_future_state",144,89.85
2012,"AO","likely_future_state",145,95.87
2012,"AO","likely_future_state",146,76.6
2012,"AO","likely_future_state",147,68.62
2012,"AO","likely_future_state",148,57.32
2012,"AO","likely_future_state",149,100
2012,"AO","likely_future_state",150,100
2012,"AO","likely_future_state",151,89.24
2012,"AO","likely_future_state",152,75.1
2012,"AO","likely_future_state",153,78.2
2012,"AO","likely_future_state",154,78.36
2012,"AO","likely_future_state",155,71.01
2012,"AO","likely_future_state",156,88.32
2012,"AO","likely_future_state",157,59.1
2012,"AO","likely_future_state",158,93.59
2012,"AO","likely_future_state",159,100
2012,"AO","likely_future_state",161,68.5
2012,"AO","likely_future_state",162,96.06
2012,"AO","likely_future_state",163,91.11
2012,"AO","likely_future_state",164,74.61
2012,"AO","likely_future_state",166,57.64
2012,"AO","likely_future_state",167,54.61
2012,"AO","likely_future_state",168,67.77
2012,"AO","likely_future_state",169,64.74
2012,"AO","likely_future_state",171,66.38
2012,"AO","likely_future_state",172,72.74
2012,"AO","likely_future_state",173,78.76
2012,"AO","likely_future_state",174,85.57
2012,"AO","likely_future_state",175,97.73
2012,"AO","likely_future_state",176,84.98
2012,"AO","likely_future_state",177,85.13
2012,"AO","likely_future_state",178,81.33
2012,"AO","likely_future_state",179,88.6
2012,"AO","likely_future_state",180,87.91
2012,"AO","likely_future_state",181,84.21
2012,"AO","likely_future_state",182,77.15
2012,"AO","likely_future_state",183,75.99
2012,"AO","likely_future_state",184,77.47
2012,"AO","likely_future_state",185,83.28
2012,"AO","likely_future_state",186,68.39
2012,"AO","likely_future_state",187,56.3
2012,"AO","likely_future_state",188,75.39
2012,"AO","likely_future_state",189,80.95
2012,"AO","likely_future_state",190,100
2012,"AO","likely_future_state",191,69.33
2012,"AO","likely_future_state",192,52.62
2012,"AO","likely_future_state",193,51.95
2012,"AO","likely_future_state",194,42.74
2012,"AO","likely_future_state",195,42.98
2012,"AO","likely_future_state",196,49.4
2012,"AO","likely_future_state",197,43.11
2012,"AO","likely_future_state",198,65.72
2012,"AO","likely_future_state",199,49.41
2012,"AO","likely_future_state",200,51.09
2012,"AO","likely_future_state",202,70.09
2012,"AO","likely_future_state",203,46.79
2012,"AO","likely_future_state",204,59.08
2012,"AO","likely_future_state",205,49.64
2012,"AO","likely_future_state",206,68.68
2012,"AO","likely_future_state",207,53.05
2012,"AO","likely_future_state",208,87.25
2012,"AO","likely_future_state",209,76.39
2012,"AO","likely_future_state",210,66.59
2012,"AO","likely_future_state",212,55.41
2012,"AO","likely_future_state",213,
2012,"AO","likely_future_state",214,73.39
2012,"AO","likely_future_state",215,58.3
2012,"AO","likely_future_state",216,49
2012,"AO","likely_future_state",218,90.38
2012,"AO","likely_future_state",219,83.16
2012,"AO","likely_future_state",220,65.18
2012,"AO","likely_future_state",221,82.76
2012,"AO","likely_future_state",222,79.92
2012,"AO","likely_future_state",223,98.83
2012,"AO","likely_future_state",224,83.87
2012,"AO","likely_future_state",227,87.21
2012,"AO","likely_future_state",228,86.84
2012,"AO","likely_future_state",231,50.95
2012,"AO","likely_future_state",232,62.72
2012,"AO","likely_future_state",237,58.55
2012,"AO","likely_future_state",244,65.9
2012,"AO","likely_future_state",245,65.85
2012,"AO","likely_future_state",247,88.88
2012,"AO","likely_future_state",248,66.83
2012,"AO","likely_future_state",249,65.54
2012,"AO","likely_future_state",250,77.15
2012,"AO","likely_future_state",300,72.12
2012,"AO","pressures",1,10.03
2012,"AO","pressures",2,10.88
2012,"AO","pressures",3,10.07
2012,"AO","pressures",4,9.37
2012,"AO","pressures",5,13.05
2012,"AO","pressures",6,23.42
2012,"AO","pressures",7,30.71
2012,"AO","pressures",8,24.52
2012,"AO","pressures",9,25.05
2012,"AO","pressures",10,24.33
2012,"AO","pressures",11,26.26
2012,"AO","pressures",12,13.55
2012,"AO","pressures",13,20.17
2012,"AO","pressures",14,24.05
2012,"AO","pressures",15,38.96
2012,"AO","pressures",16,11.3
2012,"AO","pressures",17,33.2
2012,"AO","pressures",18,33.02
2012,"AO","pressures",19,23.33
2012,"AO","pressures",20,25.57
2012,"AO","pressures",21,47.25
2012,"AO","pressures",24,53.19
2012,"AO","pressures",25,38.95
2012,"AO","pressures",26,29.87
2012,"AO","pressures",28,36.42
2012,"AO","pressures",29,14.07
2012,"AO","pressures",30,12.45
2012,"AO","pressures",31,23.96
2012,"AO","pressures",32,17.64
2012,"AO","pressures",33,12.55
2012,"AO","pressures",34,12.55
2012,"AO","pressures",35,12.43
2012,"AO","pressures",36,12.48
2012,"AO","pressures",37,19.04
2012,"AO","pressures",38,11.31
2012,"AO","pressures",39,28.88
2012,"AO","pressures",40,32.81
2012,"AO","pressures",41,29.52
2012,"AO","pressures",42,33.76
2012,"AO","pressures",43,33.94
2012,"AO","pressures",44,49.58
2012,"AO","pressures",45,40.04
2012,"AO","pressures",46,32.61
2012,"AO","pressures",47,40.38
2012,"AO","pressures",48,24.62
2012,"AO","pressures",49,42.19
2012,"AO","pressures",50,29.11
2012,"AO","pressures",51,26.87
2012,"AO","pressures",52,30.72
2012,"AO","pressures",53,42.74
2012,"AO","pressures",54,24.2
2012,"AO","pressures",55,18.07
2012,"AO","pressures",56,21.39
2012,"AO","pressures",57,17.94
2012,"AO","pressures",58,19.39
2012,"AO","pressures",59,17.38
2012,"AO","pressures",60,16.53
2012,"AO","pressures",61,30.83
2012,"AO","pressures",62,33.35
2012,"AO","pressures",63,31.34
2012,"AO","pressures",64,40.35
2012,"AO","pressures",65,38.69
2012,"AO","pressures",66,37.36
2012,"AO","pressures",67,37.74
2012,"AO","pressures",68,15.7
2012,"AO","pressures",69,24.23
2012,"AO","pressures",70,18.42
2012,"AO","pressures",71,28.97
2012,"AO","pressures",72,28.57
2012,"AO","pressures",73,34.47
2012,"AO","pressures",74,29.73
2012,"AO","pressures",75,35.54
2012,"AO","pressures",76,31.35
2012,"AO","pressures",77,39.3
2012,"AO","pressures",78,36.3
2012,"AO","pressures",79,23.98
2012,"AO","pressures",80,24.47
2012,"AO","pressures",81,16.47
2012,"AO","pressures",82,29.94
2012,"AO","pressures",84,39.28
2012,"AO","pressures",85,12.17
2012,"AO","pressures",86,12.14
2012,"AO","pressures",88,11.5
2012,"AO","pressures",89,11.35
2012,"AO","pressures",90,23.05
2012,"AO","pressures",91,12.49
2012,"AO","pressures",92,12.73
2012,"AO","pressures",93,12.46
2012,"AO","pressures",94,9.03
2012,"AO","pressures",95,12.66
2012,"AO","pressures",96,36.3
2012,"AO","pressures",97,35.12
2012,"AO","pressures",98,39.87
2012,"AO","pressures",99,33.85
2012,"AO","pressures",100,38.97
2012,"AO","pressures",101,23.77
2012,"AO","pressures",102,25.44
2012,"AO","pressures",103,30.62
2012,"AO","pressures",104,38.65
2012,"AO","pressures",105,7.92
2012,"AO","pressures",106,29.43
2012,"AO","pressures",107,12.69
2012,"AO","pressures",108,15.98
2012,"AO","pressures",110,16.71
2012,"AO","pressures",111,12.42
2012,"AO","pressures",112,32.17
2012,"AO","pressures",113,16.28
2012,"AO","pressures",114,38.71
2012,"AO","pressures",115,31.83
2012,"AO","pressures",116,21.16
2012,"AO","pressures",117,12.93
2012,"AO","pressures",118,12.77
2012,"AO","pressures",119,18.82
2012,"AO","pressures",120,18.49
2012,"AO","pressures",121,12.36
2012,"AO","pressures",122,18.72
2012,"AO","pressures",123,19.84
2012,"AO","pressures",124,15.82
2012,"AO","pressures",125,22.84
2012,"AO","pressures",126,26.22
2012,"AO","pressures",127,18.25
2012,"AO","pressures",129,26.42
2012,"AO","pressures",130,21.44
2012,"AO","pressures",131,32.99
2012,"AO","pressures",132,30.57
2012,"AO","pressures",133,32.94
2012,"AO","pressures",134,29.7
2012,"AO","pressures",135,29.88
2012,"AO","pressures",136,34.85
2012,"AO","pressures",137,34.89
2012,"AO","pressures",138,37.46
2012,"AO","pressures",139,41.16
2012,"AO","pressures",140,20.08
2012,"AO","pressures",141,13.72
2012,"AO","pressures",143,15.26
2012,"AO","pressures",144,11.56
2012,"AO","pressures",145,12.24
2012,"AO","pressures",146,11.39
2012,"AO","pressures",147,12.94
2012,"AO","pressures",148,25.72
2012,"AO","pressures",149,13.8
2012,"AO","pressures",150,12.87
2012,"AO","pressures",151,18.79
2012,"AO","pressures",152,23.31
2012,"AO","pressures",153,29.36
2012,"AO","pressures",154,29.11
2012,"AO","pressures",155,26.08
2012,"AO","pressures",156,7.85
2012,"AO","pressures",157,25.4
2012,"AO","pressures",158,12.77
2012,"AO","pressures",159,13.52
2012,"AO","pressures",161,13.32
2012,"AO","pressures",162,9.7
2012,"AO","pressures",163,17.17
2012,"AO","pressures",164,27.33
2012,"AO","pressures",166,28.4
2012,"AO","pressures",167,30.82
2012,"AO","pressures",168,28.36
2012,"AO","pressures",169,16.06
2012,"AO","pressures",171,26.85
2012,"AO","pressures",172,31.31
2012,"AO","pressures",173,21.2
2012,"AO","pressures",174,9.72
2012,"AO","pressures",175,17.31
2012,"AO","pressures",176,16.51
2012,"AO","pressures",177,16.62
2012,"AO","pressures",178,25.17
2012,"AO","pressures",179,17.65
2012,"AO","pressures",180,16.29
2012,"AO","pressures",181,15.89
2012,"AO","pressures",182,21.38
2012,"AO","pressures",183,20.52
2012,"AO","pressures",184,24.33
2012,"AO","pressures",185,20.25
2012,"AO","pressures",186,27.35
2012,"AO","pressures",187,24.81
2012,"AO","pressures",188,25.3
2012,"AO","pressures",189,25.69
2012,"AO","pressures",190,20.2
2012,"AO","pressures",191,41.57
2012,"AO","pressures",192,52.79
2012,"AO","pressures",193,39.07
2012,"AO","pressures",194,42.72
2012,"AO","pressures",195,39.81
2012,"AO","pressures",196,48.27
2012,"AO","pressures",197,42.62
2012,"AO","pressures",198,34.31
2012,"AO","pressures",199,46.12
2012,"AO","pressures",200,37.99
2012,"AO","pressures",202,34.72
2012,"AO","pressures",203,34.92
2012,"AO","pressures",204,42.79
2012,"AO","pressures",205,47.99
2012,"AO","pressures",206,34.73
2012,"AO","pressures",207,40.46
2012,"AO","pressures",208,32.32
2012,"AO","pressures",209,43.51
2012,"AO","pressures",210,18.31
2012,"AO","pressures",212,27.13
2012,"AO","pressures",213,
2012,"AO","pressures",214,32.67
2012,"AO","pressures",215,30.85
2012,"AO","pressures",216,33.92
2012,"AO","pressures",218,10.28
2012,"AO","pressures",219,14.56
2012,"AO","pressures",220,21.09
2012,"AO","pressures",221,14.8
2012,"AO","pressures",222,11.69
2012,"AO","pressures",223,11.22
2012,"AO","pressures",224,16.42
2012,"AO","pressures",227,15.05
2012,"AO","pressures",228,15.08
2012,"AO","pressures",231,34.48
2012,"AO","pressures",232,38.42
2012,"AO","pressures",237,34.91
2012,"AO","pressures",244,18.73
2012,"AO","pressures",245,18.7
2012,"AO","pressures",247,25.02
2012,"AO","pressures",248,18.34
2012,"AO","pressures",249,19.12
2012,"AO","pressures",250,14.76
2012,"AO","resilience",1,77.26
2012,"AO","resilience",2,80.05
2012,"AO","resilience",3,77.95
2012,"AO","resilience",4,84.33
2012,"AO","resilience",5,68.24
2012,"AO","resilience",6,58.82
2012,"AO","resilience",7,55.35
2012,"AO","resilience",8,60.41
2012,"AO","resilience",9,55.05
2012,"AO","resilience",10,57.06
2012,"AO","resilience",11,55.91
2012,"AO","resilience",12,76.27
2012,"AO","resilience",13,63.55
2012,"AO","resilience",14,69.81
2012,"AO","resilience",15,56.38
2012,"AO","resilience",16,86.89
2012,"AO","resilience",17,48.44
2012,"AO","resilience",18,57.28
2012,"AO","resilience",19,57.8
2012,"AO","resilience",20,71.46
2012,"AO","resilience",21,41.44
2012,"AO","resilience",24,53.3
2012,"AO","resilience",25,62.56
2012,"AO","resilience",26,57.75
2012,"AO","resilience",28,48.5
2012,"AO","resilience",29,80.56
2012,"AO","resilience",30,70.32
2012,"AO","resilience",31,63.22
2012,"AO","resilience",32,71.39
2012,"AO","resilience",33,70.33
2012,"AO","resilience",34,70.79
2012,"AO","resilience",35,70.24
2012,"AO","resilience",36,69.89
2012,"AO","resilience",37,67.64
2012,"AO","resilience",38,82.6
2012,"AO","resilience",39,51.77
2012,"AO","resilience",40,56.64
2012,"AO","resilience",41,58.65
2012,"AO","resilience",42,54.16
2012,"AO","resilience",43,61.22
2012,"AO","resilience",44,30.82
2012,"AO","resilience",45,43.11
2012,"AO","resilience",46,50.93
2012,"AO","resilience",47,41.74
2012,"AO","resilience",48,59.32
2012,"AO","resilience",49,38.49
2012,"AO","resilience",50,57.63
2012,"AO","resilience",51,60.09
2012,"AO","resilience",52,56.56
2012,"AO","resilience",53,49.77
2012,"AO","resilience",54,71.98
2012,"AO","resilience",55,74.71
2012,"AO","resilience",56,62.05
2012,"AO","resilience",57,76.52
2012,"AO","resilience",58,74.79
2012,"AO","resilience",59,82.77
2012,"AO","resilience",60,81.07
2012,"AO","resilience",61,55.32
2012,"AO","resilience",62,57.46
2012,"AO","resilience",63,52.2
2012,"AO","resilience",64,61.05
2012,"AO","resilience",65,58.12
2012,"AO","resilience",66,63.01
2012,"AO","resilience",67,43.66
2012,"AO","resilience",68,79.56
2012,"AO","resilience",69,74.61
2012,"AO","resilience",70,77.57
2012,"AO","resilience",71,67.29
2012,"AO","resilience",72,69.52
2012,"AO","resilience",73,58.02
2012,"AO","resilience",74,57.54
2012,"AO","resilience",75,58.83
2012,"AO","resilience",76,60.83
2012,"AO","resilience",77,51.27
2012,"AO","resilience",78,55.06
2012,"AO","resilience",79,66.19
2012,"AO","resilience",80,69.73
2012,"AO","resilience",81,74.11
2012,"AO","resilience",82,58.57
2012,"AO","resilience",84,48.49
2012,"AO","resilience",85,72.89
2012,"AO","resilience",86,74.51
2012,"AO","resilience",88,72.39
2012,"AO","resilience",89,71.91
2012,"AO","resilience",90,71.61
2012,"AO","resilience",91,81.43
2012,"AO","resilience",92,81.02
2012,"AO","resilience",93,80.23
2012,"AO","resilience",94,85.98
2012,"AO","resilience",95,71.6
2012,"AO","resilience",96,60.22
2012,"AO","resilience",97,46.99
2012,"AO","resilience",98,45.09
2012,"AO","resilience",99,52.44
2012,"AO","resilience",100,56.66
2012,"AO","resilience",101,70.45
2012,"AO","resilience",102,70.41
2012,"AO","resilience",103,48.94
2012,"AO","resilience",104,50.73
2012,"AO","resilience",105,75.72
2012,"AO","resilience",106,57.38
2012,"AO","resilience",107,69.93
2012,"AO","resilience",108,78.54
2012,"AO","resilience",110,67.9
2012,"AO","resilience",111,76.65
2012,"AO","resilience",112,62.39
2012,"AO","resilience",113,73.78
2012,"AO","resilience",114,44.09
2012,"AO","resilience",115,63.35
2012,"AO","resilience",116,62.14
2012,"AO","resilience",117,72.91
2012,"AO","resilience",118,72
2012,"AO","resilience",119,64.27
2012,"AO","resilience",120,71.08
2012,"AO","resilience",121,72.41
2012,"AO","resilience",122,68.75
2012,"AO","resilience",123,65.99
2012,"AO","resilience",124,71.1
2012,"AO","resilience",125,62.65
2012,"AO","resilience",126,59.68
2012,"AO","resilience",127,67.4
2012,"AO","resilience",129,67.28
2012,"AO","resilience",130,71.75
2012,"AO","resilience",131,60.65
2012,"AO","resilience",132,62.89
2012,"AO","resilience",133,58.97
2012,"AO","resilience",134,69.05
2012,"AO","resilience",135,68.05
2012,"AO","resilience",136,63.21
2012,"AO","resilience",137,61.8
2012,"AO","resilience",138,62.63
2012,"AO","resilience",139,50.1
2012,"AO","resilience",140,74.75
2012,"AO","resilience",141,84.83
2012,"AO","resilience",143,74.11
2012,"AO","resilience",144,86.85
2012,"AO","resilience",145,80.77
2012,"AO","resilience",146,74.67
2012,"AO","resilience",147,73.03
2012,"AO","resilience",148,56.04
2012,"AO","resilience",149,76.26
2012,"AO","resilience",150,76.09
2012,"AO","resilience",151,65.21
2012,"AO","resilience",152,64
2012,"AO","resilience",153,57.51
2012,"AO","resilience",154,57.92
2012,"AO","resilience",155,56.03
2012,"AO","resilience",156,78.83
2012,"AO","resilience",157,66.08
2012,"AO","resilience",158,75.5
2012,"AO","resilience",159,75.74
2012,"AO","resilience",161,72.78
2012,"AO","resilience",162,82.32
2012,"AO","resilience",163,76.07
2012,"AO","resilience",164,70.13
2012,"AO","resilience",166,64.6
2012,"AO","resilience",167,54.19
2012,"AO","resilience",168,63.03
2012,"AO","resilience",169,78.41
2012,"AO","resilience",171,69.82
2012,"AO","resilience",172,57.23
2012,"AO","resilience",173,66.96
2012,"AO","resilience",174,87.34
2012,"AO","resilience",175,86.24
2012,"AO","resilience",176,84.26
2012,"AO","resilience",177,84.66
2012,"AO","resilience",178,76.24
2012,"AO","resilience",179,82.18
2012,"AO","resilience",180,83.62
2012,"AO","resilience",181,83.58
2012,"AO","resilience",182,75.37
2012,"AO","resilience",183,76.78
2012,"AO","resilience",184,72.38
2012,"AO","resilience",185,68.67
2012,"AO","resilience",186,70.29
2012,"AO","resilience",187,65.43
2012,"AO","resilience",188,78.52
2012,"AO","resilience",189,76.22
2012,"AO","resilience",190,66.12
2012,"AO","resilience",191,48.94
2012,"AO","resilience",192,41.57
2012,"AO","resilience",193,58
2012,"AO","resilience",194,51.65
2012,"AO","resilience",195,46.14
2012,"AO","resilience",196,41.67
2012,"AO","resilience",197,49.98
2012,"AO","resilience",198,55.41
2012,"AO","resilience",199,50.81
2012,"AO","resilience",200,45.66
2012,"AO","resilience",202,65.35
2012,"AO","resilience",203,59.36
2012,"AO","resilience",204,56.12
2012,"AO","resilience",205,39.99
2012,"AO","resilience",206,62.95
2012,"AO","resilience",207,63.09
2012,"AO","resilience",208,70.02
2012,"AO","resilience",209,56.74
2012,"AO","resilience",210,78.15
2012,"AO","resilience",212,55.11
2012,"AO","resilience",213,
2012,"AO","resilience",214,65.52
2012,"AO","resilience",215,57.88
2012,"AO","resilience",216,61.9
2012,"AO","resilience",218,76.67
2012,"AO","resilience",219,70.18
2012,"AO","resilience",220,66.99
2012,"AO","resilience",221,77.47
2012,"AO","resilience",222,85.93
2012,"AO","resilience",223,86.93
2012,"AO","resilience",224,81.72
2012,"AO","resilience",227,74.81
2012,"AO","resilience",228,73.29
2012,"AO","resilience",231,51.34
2012,"AO","resilience",232,61
2012,"AO","resilience",237,46.92
2012,"AO","resilience",244,68.47
2012,"AO","resilience",245,68.17
2012,"AO","resilience",247,66.69
2012,"AO","resilience",248,73.01
2012,"AO","resilience",249,66.95
2012,"AO","resilience",250,71.3
2012,"AO","score",1,87.38
2012,"AO","score",2,87.64
2012,"AO","score",3,87.47
2012,"AO","score",4,88.39
2012,"AO","score",5,62.18
2012,"AO","score",6,44.74
2012,"AO","score",7,43.56
2012,"AO","score",8,49.77
2012,"AO","score",9,44.61
2012,"AO","score",10,45.79
2012,"AO","score",11,52.16
2012,"AO","score",12,93.01
2012,"AO","score",13,83.12
2012,"AO","score",14,69
2012,"AO","score",15,59.37
2012,"AO","score",16,89.74
2012,"AO","score",17,50.53
2012,"AO","score",18,46
2012,"AO","score",19,44.95
2012,"AO","score",20,83.37
2012,"AO","score",21,51.66
2012,"AO","score",24,63.95
2012,"AO","score",25,69.34
2012,"AO","score",26,53.35
2012,"AO","score",28,42.48
2012,"AO","score",29,48.2
2012,"AO","score",30,47.58
2012,"AO","score",31,54.15
2012,"AO","score",32,47.29
2012,"AO","score",33,47.58
2012,"AO","score",34,47.61
2012,"AO","score",35,47.58
2012,"AO","score",36,47.55
2012,"AO","score",37,51.91
2012,"AO","score",38,49.7
2012,"AO","score",39,47.7
2012,"AO","score",40,46.42
2012,"AO","score",41,43.41
2012,"AO","score",42,42.98
2012,"AO","score",43,59.04
2012,"AO","score",44,42.09
2012,"AO","score",45,56.45
2012,"AO","score",46,52.12
2012,"AO","score",47,57.12
2012,"AO","score",48,64.96
2012,"AO","score",49,49.46
2012,"AO","score",50,66.28
2012,"AO","score",51,87.73
2012,"AO","score",52,66.57
2012,"AO","score",53,57.86
2012,"AO","score",54,71.89
2012,"AO","score",55,69.12
2012,"AO","score",56,46.68
2012,"AO","score",57,69.32
2012,"AO","score",58,68.94
2012,"AO","score",59,76.37
2012,"AO","score",60,69.47
2012,"AO","score",61,68.7
2012,"AO","score",62,60.36
2012,"AO","score",63,46.41
2012,"AO","score",64,51.12
2012,"AO","score",65,58.11
2012,"AO","score",66,51.31
2012,"AO","score",67,45.21
2012,"AO","score",68,72.16
2012,"AO","score",69,67.52
2012,"AO","score",70,76.26
2012,"AO","score",71,64.87
2012,"AO","score",72,65.76
2012,"AO","score",73,72.33
2012,"AO","score",74,67.93
2012,"AO","score",75,60.7
2012,"AO","score",76,71.62
2012,"AO","score",77,74.9
2012,"AO","score",78,63.36
2012,"AO","score",79,76.49
2012,"AO","score",80,69.17
2012,"AO","score",81,78.5
2012,"AO","score",82,69.19
2012,"AO","score",84,67.65
2012,"AO","score",85,86.3
2012,"AO","score",86,86.52
2012,"AO","score",88,86.33
2012,"AO","score",89,
2012,"AO","score",90,
2012,"AO","score",91,
2012,"AO","score",92,
2012,"AO","score",93,
2012,"AO","score",94,
2012,"AO","score",95,86.07
2012,"AO","score",96,58.49
2012,"AO","score",97,42.14
2012,"AO","score",98,41.92
2012,"AO","score",99,43
2012,"AO","score",100,51.28
2012,"AO","score",101,85.56
2012,"AO","score",102,71.38
2012,"AO","score",103,43.52
2012,"AO","score",104,57.03
2012,"AO","score",105,
2012,"AO","score",106,44.52
2012,"AO","score",107,84.45
2012,"AO","score",108,83.08
2012,"AO","score",110,74.96
2012,"AO","score",111,72.2
2012,"AO","score",112,78.52
2012,"AO","score",113,71.47
2012,"AO","score",114,49.43
2012,"AO","score",115,62.52
2012,"AO","score",116,77.23
2012,"AO","score",117,71.74
2012,"AO","score",118,71.66
2012,"AO","score",119,73.73
2012,"AO","score",120,67.07
2012,"AO","score",121,71.74
2012,"AO","score",122,71.51
2012,"AO","score",123,70.97
2012,"AO","score",124,59.12
2012,"AO","score",125,56.04
2012,"AO","score",126,68.6
2012,"AO","score",127,56.35
2012,"AO","score",129,58.55
2012,"AO","score",130,57.71
2012,"AO","score",131,52.3
2012,"AO","score",132,59.18
2012,"AO","score",133,52.21
2012,"AO","score",134,69.42
2012,"AO","score",135,58
2012,"AO","score",136,53.44
2012,"AO","score",137,61.39
2012,"AO","score",138,68.91
2012,"AO","score",139,68.72
2012,"AO","score",140,74.87
2012,"AO","score",141,87.54
2012,"AO","score",143,74.62
2012,"AO","score",144,81.12
2012,"AO","score",145,87.2
2012,"AO","score",146,69.99
2012,"AO","score",147,62.95
